Code	Corr	Open	High	Low	Close	Change	Ratio	Trend	Pred	Name
9962	0.49	5480	5550	5450	5480	-10	-0.16	1	5475	ミスミＧ
2897	0.48	5220	5320	5220	5230	-10	-0.17	0	5234	日清食ＨＤ
8031	0.47	1515	1518	1500	1505	-4	-0.2	0	1507	三井物
4676	0.33	1452	1483	1448	1464	-4	-0.2	1	1465	フジＨＤ
3291	0.43	1841	1934	1833	1857	-5	-0.22	0	1859	飯田ＧＨＤ
4704	0.63	4120	4240	4115	4165	-10	-0.22	0	4169	トレンド
8304	0.46	434	438	431	434	-2	-0.23	1	434	あおぞら銀
9041	0.56	436	443	432	432	-2	-0.23	0	432	近鉄ＧＨＤ
9684	0.34	2992	3015	2942	2942	-8	-0.24	0	2945	スクウェア・エニックス・ホールディングス
8282	0.35	3750	3835	3750	3760	-10	-0.24	0	3764	ケーズＨＤ
2695	0.39	3650	3755	3650	3700	-10	-0.24	0	3704	くらコーポレーション
8334	0.61	748	766	743	748	-3	-0.27	0	749	群馬銀
1417	0.39	1039	1104	1037	1053	-4	-0.28	0	1054	ミライト・ホールディングス
4641	0.38	2122	2177	2122	2157	-7	-0.28	0	2160	アルプス技研
3048	0.32	1025	1050	1020	1032	-4	-0.29	0	1034	ビックカメラ
8184	0.49	2540	2633	2511	2564	-9	-0.31	0	2568	島忠
8043	0.38	319	321	317	317	-2	-0.32	0	317	スターゼン
2681	0.27	1924	1973	1912	1926	-8	-0.36	0	1929	ゲオＨＤ
2782	0.06	5270	5390	5160	5350	-20	-0.36	1	5359	セリア
4544	0.52	5010	5130	5010	5080	-20	-0.37	0	5089	みらかＨＤ
8848	0.41	544	561	543	546	-3	-0.37	1	547	レオパレス
1928	0.51	1804	1840	1780	1814	-8	-0.39	0	1817	積ハウス
6594	0.54	8950	9127	8876	9034	-37	-0.4	0	9052	日電産
2914	0.46	4020	4144	3992	3992	-17	-0.4	0	4000	ＪＴ
7701	0.56	1688	1714	1680	1680	-8	-0.42	0	1683	島津製作所
8233	0.57	926	949	925	927	-5	-0.43	0	929	高島屋
3231	0.52	2251	2312	2241	2286	-11	-0.44	1	2291	野村不ＨＤ
9766	0.44	2520	2599	2520	2538	-13	-0.47	0	2544	コナミ
8750	0.64	1849	1894	1834	1872	-10	-0.48	0	1877	第一生命
4751	0.38	4760	4885	4685	4805	-25	-0.5	1	4817	サイバー
9468	0.24	1525	1554	1521	1538	-9	-0.52	1	1542	カドカワドワンゴ
9062	0.59	581	600	579	581	-4	-0.52	0	582	日通
2371	0.36	1830	1874	1823	1843	-11	-0.54	1	1848	カカクコム
2784	0.52	2093	2166	2083	2099	-13	-0.57	0	2105	アルフレッサ
9375	0.52	4155	4295	4135	4175	-25	-0.57	0	4187	近鉄エクス
4719	0.4	1889	1919	1886	1888	-12	-0.58	1	1893	アルファシステムズ
3003	0.5	1008	1036	1002	1018	-7	-0.59	0	1021	ヒューリック
9202	0.55	343	347	339	341	-3	-0.59	0	343	ＡＮＡＨＤ
7595	0.5	1700	1714	1689	1697	-11	-0.59	0	1702	アルゴグラフィックス
3512	0.47	496	496	492	492	-4	-0.61	0	493	日本フェルト
3099	0.58	1772	1827	1770	1776	-12	-0.62	0	1781	三越伊勢丹
7459	0.54	1954	1996	1939	1956	-14	-0.66	0	1963	メディパル
9042	0.63	733	746	731	732	-6	-0.68	0	735	阪急阪神
3405	0.68	1442	1470	1434	1444	-11	-0.69	0	1449	クラレ
9005	0.58	864	886	861	870	-7	-0.69	0	873	東急
5332	0.54	1665	1709	1662	1683	-13	-0.71	0	1689	ＴＯＴＯ
8418	0.61	1415	1440	1412	1412	-11	-0.71	0	1417	山口ＦＧ
8515	0.43	408	418	407	411	-4	-0.73	0	412	アイフル
4004	0.46	136	137	134	134	-2	-0.75	0	134	昭電工
2395	0.38	402	404	400	402	-4	-0.75	0	403	新日本科学
3742	0.23	1052	1066	1042	1060	-9	-0.75	0	1064	ITbook
9045	0.55	781	797	775	780	-7	-0.77	0	783	京阪電
4922	0.36	10170	10480	10150	10190	-80	-0.78	0	10229	コーセー
2433	0.59	1145	1174	1137	1146	-10	-0.79	0	1150	博報堂ＤＹ
8410	0.48	499	509	496	499	-5	-0.8	0	501	セブン銀
9719	0.47	4050	4185	4030	4105	-35	-0.83	0	4122	ＳＣＳＫ
9449	0.36	1509	1560	1500	1532	-14	-0.85	0	1538	ＧＭＯ
9021	0.51	7375	7531	7348	7365	-65	-0.87	0	7397	ＪＲ西日本
4684	0.5	5000	5140	4960	4995	-45	-0.88	0	5017	オービック
4832	0.06	1143	1143	1101	1132	-11	-0.88	1	1137	JFEシステムズ
6460	0.44	1247	1251	1231	1235	-12	-0.89	0	1240	セガサミー
4902	0.62	1305	1329	1294	1304	-13	-0.92	0	1310	コニカミノル
8113	0.4	2233	2274	2201	2201	-22	-0.95	0	2212	ユニチャーム
8273	0.51	4655	4720	4585	4620	-45	-0.95	0	4642	イズミ
4324	0.66	6100	6240	6070	6140	-60	-0.96	0	6169	電通
4208	0.44	207	212	207	208	-3	-0.96	0	209	宇部興
3905	0.16	517	517	510	513	-6	-0.97	1	515	データセクション
2726	0.26	3420	3515	3420	3455	-35	-0.98	0	3472	パル
8876	0.44	10980	11390	10980	11170	-110	-0.98	0	11224	リロＨＬＤ
9613	0.69	5920	6110	5910	5960	-60	-0.99	0	5989	ＮＴＴデータ
1808	0.53	1310	1321	1300	1309	-14	-0.99	0	1315	長谷工
8840	0.53	192	196	192	193	-3	-1.04	0	194	大京
7752	0.42	1252	1263	1239	1242	-14	-1.05	0	1249	リコー
4543	0.73	3140	3225	3140	3175	-35	-1.07	0	3192	テルモ
9783	0.39	3180	3210	3145	3145	-35	-1.08	0	3162	ベネッセＨＤ
7832	0.37	2851	2914	2851	2873	-32	-1.08	0	2888	バンナムＨＤ
8802	0.58	2400	2449	2389	2392	-27	-1.09	0	2405	菱地所
3632	0.25	551	560	551	552	-7	-1.09	0	555	グリー
8214	0.38	1451	1481	1438	1458	-17	-1.1	1	1466	ＡＯＫＩＨＤ
4530	0.44	4020	4150	3970	3975	-45	-1.11	0	3997	久光薬
8905	0.47	1773	1822	1761	1788	-21	-1.12	0	1798	イオンモール
7451	0.44	2655	2744	2637	2674	-31	-1.12	0	2689	三菱食品
3668	0.33	2100	2108	2029	2037	-24	-1.13	0	2048	コロプラ
6952	0.45	2255	2282	2252	2264	-27	-1.15	0	2277	カシオ
8544	0.59	609	620	602	606	-8	-1.16	0	609	京葉銀
3626	0.43	2694	2748	2685	2703	-33	-1.18	0	2719	ITホールディングス
6370	0.51	2545	2584	2520	2526	-31	-1.19	0	2541	栗田工
9936	0.36	4030	4100	4030	4060	-50	-1.21	1	4084	王将フード
5970	0.4	1315	1338	1312	1324	-17	-1.21	0	1332	ジーテクト
1983	0.26	1230	1255	1200	1230	-16	-1.22	0	1237	東芝プラ
1802	0.46	973	990	969	975	-13	-1.23	0	981	大林組
9003	0.56	647	663	643	643	-9	-1.24	0	647	相鉄ＨＤ
4927	0.4	6890	7140	6890	7000	-90	-1.27	0	7044	ポーラ・オルビスホールディングス
3289	0.59	784	797	782	782	-11	-1.28	0	787	東急不ＨＤ
6326	0.62	1694	1728	1685	1705	-23	-1.29	0	1716	クボタ
6361	0.33	453	461	450	454	-7	-1.32	0	457	荏原
8333	0.65	609	624	605	605	-9	-1.32	0	609	常陽銀
5019	0.26	1909	1912	1872	1880	-26	-1.33	0	1892	出光興産
9603	0.37	3670	3745	3655	3655	-50	-1.34	0	3679	ＨＩＳ
8830	0.65	3780	3846	3780	3797	-52	-1.34	0	3823	住友不
9422	0.37	1184	1184	1132	1175	-17	-1.36	0	1183	コネクシオ
2502	0.48	3738	3865	3738	3755	-52	-1.36	0	3781	アサヒ
6869	0.56	6480	6560	6420	6430	-90	-1.38	0	6474	シスメックス
1878	0.44	12175	12415	12150	12150	-170	-1.39	0	12234	大東建
8218	0.37	2588	2643	2580	2585	-37	-1.39	0	2603	コメリ
4666	0.27	2189	2217	2159	2159	-31	-1.39	0	2174	パーク２４
8137	0.54	1063	1081	1043	1066	-16	-1.41	0	1073	サンワテクノス
5986	0.49	285	285	281	281	-5	-1.42	1	283	パイオラックス
8425	0.54	2360	2387	2358	2361	-35	-1.44	0	2378	興銀リース
3861	0.46	555	562	547	547	-9	-1.46	0	551	王子ＨＤ
4722	0.39	688	700	682	682	-11	-1.47	0	687	フューチャーアーキテクト
8253	0.63	2173	2215	2150	2171	-33	-1.47	0	2187	クレセゾン
4631	0.54	270	275	269	271	-5	-1.48	0	273	ＤＩＣ
4578	0.48	3940	4005	3895	3895	-59	-1.49	0	3924	大塚ＨＤ
9501	0.41	790	806	787	791	-13	-1.52	0	797	東京電力
4507	0.53	4535	4650	4465	4465	-70	-1.55	0	4499	塩野義
7296	0.37	1868	1906	1856	1858	-30	-1.56	0	1872	ＦＣＣ
8377	0.64	260	265	257	257	-5	-1.56	0	259	ほくほくＦＧ
4298	0.21	1518	1519	1467	1479	-24	-1.56	0	1490	プロトコーポレーション
5002	0.38	966	972	956	956	-16	-1.57	0	963	昭和シェル
9001	0.55	515	524	511	511	-9	-1.57	0	515	東武
1812	0.42	625	633	619	624	-11	-1.6	0	629	鹿島
8088	0.48	689	689	681	683	-12	-1.61	0	688	岩谷産
8795	0.67	1403	1432	1400	1409	-24	-1.63	0	1421	Ｔ＆Ｄ
4837	0.24	499	500	491	491	-9	-1.63	0	495	シダックス
4519	0.62	3850	3970	3820	3835	-65	-1.67	0	3867	中外薬
4755	0.45	1508	1547	1494	1496	-26	-1.67	1	1509	楽天
9031	0.53	598	606	590	590	-11	-1.69	1	595	西鉄
8566	0.59	3200	3240	3170	3180	-55	-1.7	0	3207	リコーリース
7518	0.35	710	714	705	705	-13	-1.7	0	711	ネットワンシステムズ
7279	0.39	3480	3490	3440	3475	-60	-1.7	0	3504	ハイレックスコーポレーション
9602	0.53	2649	2700	2637	2637	-46	-1.71	0	2659	東宝
4508	0.46	2147	2212	2098	2098	-37	-1.72	0	2116	田辺三菱
7420	0.58	826	828	810	811	-15	-1.73	0	818	佐鳥電機
8570	0.55	2509	2515	2466	2466	-44	-1.74	0	2487	イオンＦＳ
5393	0.42	747	757	742	745	-14	-1.74	0	751	ニチアス
8411	0.68	230	230	227	228	-5	-1.75	0	230	みずほＦＧ
8356	0.64	503	521	503	504	-10	-1.79	0	508	十六銀
6674	0.46	442	448	438	445	-9	-1.8	0	449	ＧＳユアサ
8129	0.3	2580	2594	2547	2549	-47	-1.8	0	2572	東邦ＨＤ
2432	0.35	2260	2296	2244	2263	-42	-1.81	0	2283	ディーエヌエ
6417	0.42	4440	4525	4365	4365	-80	-1.81	0	4404	ＳＡＮＫＹＯ
9364	0.59	993	1008	982	982	-19	-1.83	0	991	上組
4272	0.55	1288	1305	1286	1288	-25	-1.86	0	1300	日化薬
4901	0.56	4670	4767	4633	4633	-87	-1.86	0	4676	富士フイルム
8379	0.63	644	654	641	641	-13	-1.87	0	647	広島銀
7203	0.71	7150	7222	7100	7100	-134	-1.87	0	7166	トヨタ
7731	0.46	1452	1468	1439	1439	-28	-1.88	0	1452	ニコン
6136	0.47	2263	2303	2235	2235	-43	-1.88	0	2256	ＯＳＧ
9983	0.7	45000	46260	44660	45300	-860	-1.9	0	45731	ファストリ
8593	0.64	531	534	523	525	-11	-1.9	0	530	三菱Ｕリース
9008	0.63	844	859	837	837	-17	-1.91	0	845	京王
2131	0.23	1162	1169	1150	1150	-23	-1.91	0	1161	アコーディア
8136	0.35	3350	3400	3320	3320	-65	-1.93	0	3352	サンリオ
3817	0.46	2064	2082	2064	2064	-41	-1.94	1	2084	SRAホールディングス
2503	0.57	1602	1618	1582	1582	-32	-1.96	0	1598	キリンＨＤ
4555	0.46	6970	7080	6890	6890	-140	-2.02	0	6959	沢井製薬
9787	0.4	3470	3525	3405	3410	-70	-2.02	0	3444	イオンディラ
2282	0.4	2452	2491	2420	2420	-50	-2.02	0	2444	日ハム
6727	0.27	445	454	442	443	-10	-2.03	0	447	ワコム
9007	0.63	1086	1109	1077	1077	-23	-2.04	0	1088	小田急
6703	0.47	193	194	190	190	-5	-2.11	0	192	ＯＫＩ
8385	0.65	1282	1310	1279	1279	-28	-2.11	0	1292	伊予銀
4201	0.41	772	776	758	760	-17	-2.11	0	768	日合成
8801	0.63	3118	3201	3109	3119	-67	-2.12	0	3152	三井不
9437	0.46	2150	2197	2140	2153	-47	-2.14	0	2176	ＮＴＴドコモ
4506	0.5	1271	1296	1258	1258	-28	-2.15	0	1271	大日本住友製薬
4613	0.56	1649	1653	1616	1624	-36	-2.16	0	1641	関西ペ
9831	0.36	470	473	460	462	-11	-2.16	0	467	ヤマダ電
8308	0.63	609	615	598	601	-14	-2.16	0	608	りそなＨＤ
4231	0.41	651	659	643	644	-15	-2.17	0	651	タイガースポリマー
2871	0.51	688	708	687	689	-16	-2.18	0	696	ニチレイ
5214	0.45	608	611	594	594	-14	-2.19	0	600	日電硝
9739	0.44	930	930	909	909	-21	-2.2	0	919	NSW
8327	0.56	319	329	316	317	-8	-2.21	0	320	西日シ銀
7751	0.53	3599	3622	3520	3520	-80	-2.24	0	3559	キヤノン
5857	0.41	1803	1842	1776	1778	-41	-2.25	0	1798	アサヒＨＤ
8766	0.63	4346	4389	4318	4318	-98	-2.25	0	4366	東京海上
4634	0.63	447	455	442	442	-11	-2.26	0	447	洋インキＨＤ
6502	0.51	312	314	305	308	-8	-2.27	0	312	東芝
8355	0.65	1196	1212	1179	1179	-28	-2.29	0	1192	静岡銀
5108	0.62	4207	4277	4151	4151	-96	-2.29	0	4198	ブリヂストン
2359	0.39	790	795	783	783	-19	-2.3	0	792	コア
8382	0.61	1709	1739	1697	1697	-40	-2.3	0	1716	中国銀
4202	0.58	1400	1421	1375	1382	-33	-2.32	0	1398	ダイセル
9065	0.32	562	570	559	559	-14	-2.33	0	565	山九
9048	0.53	478	483	470	470	-12	-2.34	0	475	名鉄
8586	0.51	2853	2898	2851	2867	-68	-2.34	0	2900	日立キャピ
8058	0.5	2109	2109	2063	2077	-50	-2.36	0	2102	三菱商
3407	0.61	888	895	878	881	-22	-2.38	0	892	旭化成
1952	0.46	978	978	959	960	-24	-2.4	0	971	新日本空調
1801	0.5	756	763	747	747	-19	-2.41	0	756	大成建
4540	0.42	2621	2649	2585	2585	-64	-2.44	0	2616	ツムラ
8331	0.67	832	847	821	821	-21	-2.44	0	831	千葉銀
6289	0.16	1590	1630	1590	1590	-40	-2.45	1	1609	技研製作所
4283	0.53	3820	3825	3765	3775	-95	-2.49	0	3942	パナソニックIS
3903	0.12	1380	1455	1335	1365	-35	-2.49	1	1382	gumi
2317	0.46	1160	1174	1149	1149	-30	-2.52	0	1163	システナ
7201	0.62	1116	1139	1098	1111	-29	-2.52	0	1125	日産自
9600	0.42	1241	1261	1222	1222	-32	-2.54	1	1237	アイネット
5012	0.32	1149	1156	1120	1140	-30	-2.54	0	1154	東燃ゼネ
6741	0.52	1136	1147	1123	1139	-30	-2.55	0	1153	日本信号
7248	0.49	863	892	854	861	-23	-2.56	1	872	カルソカンセ
9009	0.53	1269	1287	1247	1247	-33	-2.57	0	1263	京成
7860	0.25	1425	1445	1400	1400	-37	-2.57	0	1418	エイベＧＨＤ
1605	0.3	1096	1097	1078	1084	-29	-2.58	0	1098	国際石開帝石
4521	0.37	5790	5970	5770	5770	-150	-2.58	1	5843	科研薬
9076	0.34	1319	1342	1305	1305	-35	-2.61	0	1322	セイノーホールディングス
4217	0.64	1740	1754	1715	1715	-46	-2.62	0	1737	日立化
4842	0.25	309	309	301	301	-9	-2.66	0	305	ＵＳＥＮ
6479	0.48	1360	1378	1338	1351	-37	-2.66	0	1369	ミネベア
8002	0.55	645	646	632	634	-18	-2.68	0	643	丸紅
4681	0.45	2911	2988	2890	2890	-80	-2.73	0	2929	リゾートトラ
8053	0.55	1252	1257	1221	1235	-35	-2.75	0	1252	住友商
8306	0.64	731	737	723	723	-21	-2.77	0	733	三菱ＵＦＪ
6758	0.46	3022	3082	3022	3030	-85	-2.77	0	3071	ソニー
7741	0.57	4010	4074	3947	3947	-111	-2.79	0	4002	ＨＯＹＡ
8036	0.57	2716	2741	2650	2651	-75	-2.79	0	2688	日立ハイテク
1719	0.37	721	727	714	715	-21	-2.8	0	725	安藤ハザマ
5947	0.36	8910	9040	8810	8810	-250	-2.83	0	8934	リンナイ
8697	0.69	3365	3405	3305	3305	-95	-2.84	0	3351	日本取引所
3116	0.54	2003	2030	1980	1990	-58	-2.86	0	2018	トヨタ紡織
2915	0.36	1560	1575	1535	1535	-45	-2.87	1	1557	ケンコーマヨネーズ
6954	0.65	19780	19900	19355	19635	-565	-2.87	0	19916	ファナック
8303	0.48	245	249	241	241	-8	-2.9	0	244	新生銀
8591	0.66	1554	1584	1544	1548	-46	-2.91	0	1570	オリックス
4568	0.49	2166	2210	2125	2125	-63	-2.92	0	2156	第一三共
2780	0.23	2783	2842	2737	2739	-81	-2.92	0	2778	エンカレッジ・テクノロジ
1925	0.62	2870	2914	2864	2874	-85	-2.92	0	2915	ハウス
7282	0.58	2393	2393	2337	2344	-70	-2.94	0	2378	豊田合
2229	0.48	3940	3970	3840	3845	-115	-2.96	0	3902	カルビー
2413	0.39	2393	2424	2354	2354	-71	-2.97	1	2389	エムスリー
1722	0.43	787	789	765	771	-24	-2.98	0	782	ミサワホーム
9735	0.76	7292	7381	7269	7277	-218	-2.98	0	7385	セコム
3606	0.42	138	139	134	134	-5	-2.99	0	136	レナウン
7267	0.57	3680	3740	3628	3687	-112	-3.01	0	3742	ホンダ
6412	0.38	2194	2200	2150	2150	-66	-3.02	0	2182	平和
4534	0.56	7260	7390	7170	7170	-220	-3.05	0	7279	持田薬
5233	0.42	370	370	361	361	-12	-3.05	0	366	太平洋セメ
5401	0.5	234	234	225	229	-8	-3.06	0	233	新日鉄住金
6501	0.66	629	630	621	621	-20	-3.06	0	631	日立
8601	0.73	796	799	777	782	-25	-3.07	0	794	大和
2267	0.53	5960	6130	5830	5830	-180	-3.07	0	5919	ヤクルト
7520	0.38	1159	1160	1131	1131	-36	-3.09	1	1148	エコス
8316	0.67	4623	4648	4557	4557	-142	-3.09	0	4628	三井住友ＦＧ
2801	0.62	3315	3480	3295	3295	-105	-3.16	0	3347	キッコマン
4528	0.43	14730	15110	14710	14710	-470	-3.19	1	14945	小野薬
3360	0.45	2504	2540	2487	2487	-81	-3.22	0	2527	シップＨＤ
6923	0.48	2448	2456	2369	2420	-79	-3.22	0	2459	スタンレー
8604	0.66	718	733	705	709	-24	-3.24	0	721	野村
6981	0.51	16500	16500	16120	16120	-525	-3.25	0	16380	村田製
9301	0.66	1451	1480	1430	1431	-48	-3.28	0	1454	三菱倉庫
4732	0.57	1915	1929	1889	1889	-63	-3.28	0	1920	ＵＳＳ
5186	0.65	2871	2877	2808	2827	-94	-3.29	0	2873	ニッタ
8012	0.7	1414	1435	1391	1393	-47	-3.3	0	1416	長瀬産業
5714	0.57	934	946	928	932	-32	-3.33	0	947	ＤＯＷＡ
7270	0.6	4300	4307	4204	4243	-143	-3.35	0	4314	富士重
8354	0.63	545	548	536	536	-19	-3.36	0	545	ふくおかＦＧ
8628	0.74	1053	1060	1035	1037	-36	-3.38	0	1054	松井
5938	0.38	2467	2504	2450	2450	-85	-3.43	0	2492	ＬＩＸＩＬグ
8015	0.66	2670	2704	2602	2606	-91	-3.45	0	2651	豊田通商
2768	0.42	238	239	230	231	-9	-3.46	0	235	双日
1911	0.65	1345	1355	1326	1326	-47	-3.47	0	1349	住友林
9513	0.42	3650	3655	3535	3560	-125	-3.48	0	3622	Ｊパワー
6754	0.32	777	778	762	764	-28	-3.53	1	777	アンリツ
8114	0.55	1622	1682	1610	1610	-58	-3.54	0	1638	デサント
5486	0.46	1443	1448	1396	1403	-51	-3.56	0	1428	日立金
7593	0.26	679	691	669	669	-25	-3.59	1	681	ＶＴＨＤ
7262	0.35	1447	1457	1420	1421	-52	-3.59	0	1446	ダイハツ
4502	0.58	5570	5584	5445	5445	-197	-3.6	0	5543	武田
3765	0.19	369	369	355	361	-14	-3.6	0	367	ガンホー
8933	0.55	1097	1101	1071	1071	-40	-3.64	0	1090	ＮＴＴ都市
7272	0.6	2411	2417	2353	2356	-87	-3.65	0	2399	ヤマハ発
4204	0.61	1267	1267	1231	1231	-46	-3.66	0	1253	積水化
5711	0.5	392	394	381	382	-15	-3.66	0	389	三菱マ
4042	0.51	584	585	563	574	-22	-3.66	0	584	東ソー
8870	0.49	3040	3065	2975	2975	-110	-3.66	0	3029	住友販売
7628	0.47	1299	1306	1257	1257	-47	-3.66	1	1280	オーハシテクニカ
4708	0.32	1230	1243	1198	1199	-45	-3.67	0	1221	もしもしＨＬ
9810	0.45	390	391	381	381	-15	-3.67	0	388	日鉄住金物
3774	0.24	2108	2182	2079	2085	-78	-3.69	0	2123	ＩＩＪ
4968	0.49	1128	1128	1095	1102	-42	-3.72	0	1122	荒川化学工業
7205	0.62	1313	1320	1268	1291	-49	-3.72	0	1315	日野自
5201	0.52	740	747	723	723	-28	-3.73	0	736	旭硝子
1951	0.48	1169	1200	1147	1149	-44	-3.74	0	1170	協エクシオ
1881	0.37	2027	2042	2001	2001	-76	-3.75	1	2038	ＮＩＰＰＯ
9086	0.45	1913	1959	1890	1899	-73	-3.79	1	1935	日立物流
4088	0.61	1738	1738	1683	1684	-65	-3.8	0	1716	エアウォータ
8332	0.63	699	712	684	684	-27	-3.8	0	697	横浜銀
4206	0.5	2359	2416	2353	2353	-91	-3.82	0	2398	アイカ
6201	0.64	6050	6050	5840	5950	-230	-3.85	0	6064	豊田織
4777	0.24	748	748	723	723	-29	-3.87	0	735	ガーラ
6988	0.65	7392	7420	7148	7272	-283	-3.88	0	7412	日東電
8056	0.45	1230	1270	1211	1212	-48	-3.88	0	1235	日本ユニシス
6448	0.52	1590	1598	1540	1541	-61	-3.89	0	1571	ブラザー
8358	0.61	2142	2161	2071	2096	-83	-3.91	0	2137	スルガ銀
8439	0.6	3450	3475	3380	3380	-135	-3.96	0	3447	ＴＣリース
8524	0.56	459	468	452	452	-19	-3.98	0	461	北洋銀
9503	0.45	1297	1307	1278	1278	-52	-3.99	0	1304	関西電力
4061	0.61	480	484	470	470	-20	-4.04	0	479	電化
8020	0.53	177	180	173	173	-8	-4.05	0	176	兼松
9682	0.4	2800	2811	2730	2754	-113	-4.07	1	2810	DTS
