銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
2695,(株)くらコーポレーション,3495,3580,3495.6420000000003,3505,3570,3490,110000,72346,20699800,0.34,12.0,21.93,2.86,159.4,1220.17,349500,100,4965,3145
2702,日本マクドナルドホールディングス(株),2641,2623,,2601,2647,2601,403700,351147,132960000,,,,3.0,-285.8,881.47,264100,100,2680,2451
2726,(株)パル,3790,3815,3789.3795,3750,3820,3730,54100,87685,23136000,1.72,65.0,15.55,2.46,243.69,1539.72,379000,100,4445,2880
2768,双日(株),261,266,260.8752,258,265,257,44665300,326641,1251499501,3.07,8.0,8.16,0.54,31.97,478.96,26100,100,329,152
2780,(株)コメ兵,3230,3380,3229.4872,3270,3290,3125,145400,36360,11257000,0.93,30.0,17.32,2.08,186.46,1554.55,323000,100,4095,2900
2782,(株)セリア,5670,5850,5670.911999999999,5650,5760,5620,46200,215006,37920000,0.53,30.0,30.72,6.32,184.6,897.72,567000,100,6290,3300
2784,アルフレッサ　ホールディングス(株),2255,2328,2254.8279,2278,2312,2254,646000,529965,235017600,1.42,32.0,21.19,1.41,106.41,1598.18,225500,100,2489,1331
2801,キッコーマン(株),3945,4135,3945.0699,4055,4070,3930,1610000,829962,210383202,0.61,24.0,45.33,3.25,87.03,1215.52,3945000,1000,4400,2809
2802,味の素(株),2621,2688,2621.7246999999998,2640,2660,2616,2431000,1558405,594470654,0.99,26.0,31.03,2.2,84.49,1191.03,2621500,1000,2960,2156
2809,キユーピー(株),2602,2689,2602.25,2612,2656,2602,513400,398106,153000000,1.0,26.0,25.0,1.92,104.09,1357.88,260200,100,3645,2094
2871,(株)ニチレイ,753,769,752.8416,750,767,750,1172000,222776,295851065,1.59,12.0,19.04,1.45,39.54,517.79,753000,1000,967,532
2875,東洋水産(株),4570,4730,4570.1625,4645,4695,4570,339900,506726,110881044,1.31,60.0,25.93,1.84,176.25,2485.39,457000,100,5020,3770
2897,日清食品ホールディングス(株),5860,6020,5860.188999999999,5940,6010,5850,343700,688337,117463685,1.37,80.0,32.3,1.76,181.43,3338.12,586000,100,6620,5110
2914,ＪＴ,4437,4486,4438.0928,4476,4500,4387,4684500,8874000,2000000000,2.43,108.0,16.96,3.18,261.68,1396.31,443700,100,4848,3101
2915,ケンコーマヨネーズ(株),1712,1714,1712.5625,1690,1720,1688,18400,24329,14211000,1.46,25.0,13.75,1.31,124.55,1305.27,171200,100,1793,1381
3003,ヒューリック(株),1138,1203,1138.0984999999998,1162,1169,1131,1773300,753924,662498871,1.1,12.5,26.95,2.5,42.23,455.97,113800,100,1456,1026
3048,(株)ビックカメラ,1196,1228,1195.8668,1190,1215,1182,1493700,210812,176264265,0.84,10.0,20.18,2.22,59.26,539.08,119600,100,1641,1154
3064,(株)ＭｏｎｏｔａＲＯ,6120,6440,6120.022999999999,6100,6350,6030,585900,380303,62141000,0.39,24.0,86.38,34.44,70.85,177.71,612000,100,7280,2282
3086,Ｊ．フロント　リテイリング(株),2055,2101,2054.4888,2051,2075,2032,934600,550985,268119164,1.27,26.0,19.32,1.4,106.34,1464.65,205500,100,2512,1331
3088,(株)マツモトキヨシホールディングス,5920,6150,5918.9196,5920,6080,5860,808000,323446,54636107,1.18,70.0,24.42,1.97,242.38,3001.88,592000,100,6950,3280
3092,(株)スタートトゥデイ,3840,3980,3839.9310000000005,3850,3890,3805,737600,422002,109896300,1.22,47.0,33.1,14.25,116.01,269.51,384000,100,4455,2364
3099,(株)三越伊勢丹ホールディングス,1969,2011,1968.8672,1975,2007,1951,2549200,777709,394976414,0.56,11.0,31.04,1.37,63.43,1438.66,196900,100,2395,1460
3116,トヨタ紡織(株),2090,2142,2090.0708999999997,2069,2135,2069,481200,392221,187665738,0.96,20.0,22.79,1.74,91.71,1203.96,209000,100,2400,1340
3141,ウエルシアホールディングス(株),5520,5720,5520.489600000001,5620,5680,5510,75100,251018,45474196,0.72,40.0,27.87,3.25,198.08,1698.92,552000,100,6770,3560
3193,(株)鳥貴族,2290,2378,2290.1076000000003,2300,2343,2280,84600,25997,11352300,0.15,3.33,46.89,9.5,48.84,240.97,229000,100,3180,1213
3197,(株)すかいらーく,1740,1758,1739.7966999999996,1729,1759,1703,1016600,337923,194208700,1.72,30.0,23.81,3.48,73.07,500.24,174000,100,1958,1168
3231,野村不動産ホールディングス(株),2469,2565,2468.7234000000003,2502,2526,2459,982700,472161,191235900,2.03,50.0,12.42,1.2,198.77,2056.13,246900,100,2700,1911
3289,東急不動産ホールディングス(株),893,926,892.8003000000001,902,909,885,3272800,572262,640830974,1.23,11.0,20.51,1.37,43.53,652.71,89300,100,1016,726
3291,飯田グループホールディングス(株),2138,2256,2137.4675,2192,2193,2084,1355700,629495,294431639,1.78,38.0,16.75,1.16,127.61,1845.71,213800,100,2459,1421
3349,(株)コスモス薬品,15320,15520,15322.555599999998,15140,15490,15110,56200,306406,20000400,0.39,60.0,25.93,4.66,590.92,3285.7,1532000,100,19610,15110
3360,シップヘルスケアホールディングス(株),2796,2818,2795.52,2750,2810,2738,193900,138795,49640700,1.86,52.0,16.64,1.87,168.0,1493.51,279600,100,3070,2366
3382,(株)セブン＆アイ・ホールディングス,5561,5667,5560.3557,5521,5636,5521,2495100,4929504,886441983,1.38,77.0,25.47,2.13,218.31,2610.66,556100,100,5998,4118
3391,(株)ツルハホールディングス,10080,10310,10078.9587,10030,10240,9900,303500,489524,48563868,0.87,88.0,26.97,3.64,373.71,2765.6,1008000,100,11890,6840
3402,東レ(株),1072,1112,1072.271,1082,1100,1072,9376000,1748948,1631481403,1.12,12.0,19.7,1.72,54.43,621.91,1072000,1000,1126,928
3405,(株)クラレ,1489,1530,1488.8400000000001,1505,1526,1489,1522600,528392,354863603,2.69,40.0,13.06,1.06,114.0,1410.83,148900,100,1688,1320
3407,旭化成(株),997,1037,997.822,1000,1004,991,7212000,1399671,1402616332,2.0,20.0,13.15,1.27,75.88,788.55,997900,1000,1260,905
3436,(株)ＳＵＭＣＯ,1121,1181,,1150,1158,1117,5563000,328773,293285539,1.78,20.0,,1.58,,711.72,112100,100,2458,1117
3512,日本フエルト(株),516,525,516.0525,520,522,516,19900,10239,19842089,2.52,13.0,12.45,0.62,41.45,829.58,51600,100,589,511
3606,(株)レナウン,166,172,165.98069999999998,170,171,166,773600,16817,101307449,0.0,0.0,27.99,0.65,5.93,255.96,16600,100,316,108
3626,ＩＴホールディングス(株),2744,2831,2743.875,2770,2781,2737,353000,240893,87789098,1.2,33.0,18.75,1.3,146.34,2102.69,274400,100,2998,1742
3632,グリー(株),626,661,,651,654,622,3043500,150703,240740000,,,,1.54,,406.27,62600,100,880,622
3636,(株)三菱総合研究所,3000,3155,3000.448,3125,3125,2991,7900,49272,16424080,1.67,50.0,14.08,1.3,213.1,2308.65,300000,100,3215,2653
3639,(株)ボルテージ,1602,1688,1602.2408,1622,1685,1582,204200,8258,5155067,,,20.56,2.19,77.93,731.67,160200,100,3055,968
3641,(株)パピレス,3380,3520,3380.5170000000003,3475,3625,3375,49700,8726,2581720,0.15,5.0,14.49,2.76,233.3,1225.13,338000,100,3950,1800
3656,ＫＬａｂ(株),1603,1687,,1620,1676,1595,2995000,60394,37675600,0.0,0.0,,5.95,,269.43,160300,100,2251,1011
3659,(株)ネクソン,1791,1863,,1787,1833,1786,1726100,769616,429713117,0.56,10.0,,2.05,,875.63,179100,100,2005,1021
3664,(株)モブキャスト,664,732,,703,710,661,725800,9669,14561808,,,,3.96,,167.65,66400,100,1514,661
3668,(株)コロプラ,2092,2209,2092.5825,2120,2148,2080,1648400,261164,124839500,0.67,14.0,14.75,6.79,141.87,307.91,209200,100,2989,2080
3692,(株)ＦＦＲＩ,11220,11680,11219.985700000001,10800,11550,10780,721800,85873,7653600,0.0,0.0,487.19,99.85,23.03,112.37,1122000,100,18500,4140
3738,(株)ティーガイア,1999,2041,1999.5408000000002,2005,2039,1991,106600,158069,79074000,2.05,41.0,15.28,4.65,130.86,429.99,199900,100,2338,1145
3742,ＩＴｂｏｏｋ(株),1086,1129,1086.0138,1056,1122,1051,509500,17270,15902600,0.0,0.0,99.27,58.73,10.94,18.49,108600,100,2125,412
3765,ガンホー・オンライン・エンターテイメント(株),370,387,,378,379,370,5933900,391420,1057892400,,,,4.94,,74.85,37000,100,520,370
3774,(株)インターネットイニシアティブ,2218,2314,2217.6728999999996,2251,2271,2213,127800,103583,46701000,0.99,22.0,25.47,1.61,87.07,1375.64,221800,100,2657,1910
3788,ＧＭＯクラウド(株),847,881,847.0944000000001,866,877,846,34000,9904,11693000,1.65,14.0,21.44,1.83,39.51,463.25,84700,100,1039,845
3793,(株)ドリコム,851,906,,880,881,840,92300,11821,13891000,0.0,0.0,,6.61,,128.84,85100,100,2160,840
3799,キーウェアソリューションズ(株),551,588,551.2065,566,568,549,90900,5020,9110000,1.81,10.0,12.29,0.83,44.85,666.34,55100,100,914,369
3817,(株)ＳＲＡホールディングス,2194,2285,2193.3871999999997,2186,2254,2186,23700,33437,15240000,2.96,65.0,11.68,1.4,187.79,1563.83,219400,100,2641,1401
3861,王子ホールディングス(株),579,589,578.9519999999999,580,588,578,4509000,616277,1064381817,1.73,10.0,16.83,0.87,34.4,666.56,579000,1000,606,389
3903,(株)ｇｕｍｉ,1369,1450,,1380,1412,1366,358100,40442,29541500,,,,2.38,,575.74,136900,100,2949,1278
3905,データセクション(株),672,697,672.0072,657,690,652,151200,6782,10092200,0.0,0.0,442.11,6.96,1.52,96.62,67200,100,1730,612
3907,シリコンスタジオ(株),4625,4925,4625.208,4720,4815,4625,26000,10892,2355000,0.22,10.0,49.68,3.64,93.1,1270.06,462500,100,19660,4625
3911,(株)Ａｉｍｉｎｇ,1251,1248,1250.896,1189,1278,1186,795400,42664,34104000,0.0,0.0,21.13,6.34,59.2,197.43,125100,100,2283,1028
4004,昭和電工(株),147,152,147.0,150,151,146,17368000,220076,1497112926,2.04,3.0,21.0,0.67,7.0,219.18,147000,1000,184,139
4021,日産化学工業(株),2856,2918,2856.454,2868,2900,2852,844200,445536,156000000,1.4,40.0,21.8,2.99,131.03,955.36,285600,100,3060,2023
4042,東ソー(株),575,604,575.1944,585,588,572,4443000,373843,650161912,1.74,10.0,8.02,1.16,71.72,496.07,575000,1000,829,521
4045,東亞合成(株),920,948,919.8375,918,930,918,337300,121437,131996299,2.61,24.0,14.25,0.76,64.55,1207.71,92000,100,1146,890
4061,電気化学工業(株),540,568,539.915,549,552,539,3397000,251615,465954121,2.31,12.5,13.01,1.17,41.5,459.91,540000,1000,584,419
4063,信越化学工業(株),7072,7180,7070.5521,7100,7199,7071,1654400,3055859,432106693,1.56,110.0,21.51,1.54,328.71,4604.15,707200,100,8310,7053
4088,エア・ウォーター(株),2061,2123,2060.721,2073,2102,2053,318000,409531,198705057,1.36,28.0,17.55,1.74,117.42,1185.95,2061000,1000,2315,1813
4091,大陽日酸(株),1504,1565,1504.2229,1509,1540,1504,937000,651372,433092837,0.93,14.0,24.11,2.02,62.39,746.19,150400,100,1950,1210
4095,日本パーカライジング(株),1102,1138,1102.284,1101,1114,1095,254600,146130,132604524,1.36,15.0,13.4,1.18,82.26,935.55,110200,100,1550,1095
4114,(株)日本触媒,1817,1885,1817.1593,1828,1848,1813,911000,370668,204000000,1.43,26.0,16.39,1.37,110.87,1328.11,1817000,1000,1942,1503
4116,大日精化工業(株),558,574,557.8741,564,570,556,133000,51931,93065554,2.51,14.0,7.73,0.67,72.17,826.97,558000,1000,674,554
4151,協和発酵キリン(株),2113,2192,2112.7999999999997,2117,2138,2098,1555000,1218110,576483555,1.18,25.0,44.48,1.89,47.5,1115.83,2113000,1000,2321,1094
4185,ＪＳＲ(株),1994,2055,1993.856,2017,2055,1993,1256000,474519,237973205,2.51,50.0,14.8,1.27,134.72,1564.05,199400,100,2296,1893
4188,(株)三菱ケミカルホールディングス,718,740,717.9065999999999,719,728,717,6033500,1081515,1506288107,1.95,14.0,16.18,1.04,44.37,693.06,71800,100,847,560
4201,日本合成化学工業(株),838,822,837.8686,800,850,800,584000,82433,98369186,2.39,20.0,8.59,0.95,97.54,885.77,838000,1000,966,662
4202,(株)ダイセル,1580,1639,1579.9732,1595,1609,1579,960000,576609,364942682,1.65,26.0,15.86,1.67,99.62,948.2,158000,100,1793,1317
4204,積水化学工業(株),1356,1391,1355.9392,1360,1383,1351,2832000,705808,520507285,2.06,28.0,12.32,1.28,110.06,1059.01,1356000,1000,1752,1288
4205,日本ゼオン(株),1070,1107,1069.981,1094,1102,1068,1121000,259021,242075556,1.4,15.0,10.55,1.13,101.42,947.02,1070000,1000,1256,1016
4206,アイカ工業(株),2756,2852,2755.8294,2786,2804,2755,130000,186280,67590664,1.6,44.0,18.93,1.74,145.58,1586.85,275600,100,2946,2421
4208,宇部興産(株),223,237,223.0516,228,231,223,17996000,236826,1062001076,2.24,5.0,13.88,0.89,16.07,251.13,223000,1000,246,175
4217,日立化成(株),1952,2042,1952.4384,1977,1992,1951,1248600,406728,208364913,,,10.56,1.11,184.89,1754.21,195200,100,2755,1951
4231,タイガースポリマー(株),765,798,764.64,783,795,765,16100,15385,20111598,1.83,14.0,9.0,0.59,84.96,1292.57,76500,100,920,700
4272,日本化薬(株),1285,1300,1285.4596,1273,1338,1263,2768000,234517,182503570,1.95,25.0,12.94,1.22,99.34,1057.49,1285000,1000,1682,1195
4283,パナソニック　インフォメーションシステムズ(株),,3775,,,,,,40226,10656000,,,,1.41,,2670.74,377500,100,4615,2890
4298,(株)プロトコーポレーション,1770,1800,1770.8451000000002,1762,1785,1762,24100,37064,20940000,2.15,38.0,10.41,1.3,170.11,1364.35,177000,100,2056,1680
4307,(株)野村総合研究所,4880,5070,4879.531800000001,4970,4970,4880,452600,1098000,225000000,1.64,80.0,24.03,2.39,203.06,2042.94,488000,100,5240,3550
4324,(株)電通,6350,6620,,6500,6500,6350,1215700,1831404,288410000,1.1,70.0,,1.76,,3601.83,635000,100,7290,4580
4348,インフォコム(株),1141,1166,1141.1999999999998,1150,1159,1135,49300,32861,28800000,1.75,20.0,12.0,1.53,95.1,747.04,114100,100,1390,882
4452,花王(株),5765,5931,5765.6632,5820,5889,5764,1837000,2905560,504000000,1.32,76.0,33.22,4.45,173.56,1296.54,576500,100,6623,4601
4502,武田薬品工業(株),6284,6488,6284.281,6383,6387,6266,3595300,4964387,790004295,2.86,180.0,72.55,2.27,86.62,2764.54,628400,100,6657,4904
4503,アステラス製薬(株),1884,1919,1883.7890000000002,1900,1910,1878,10391600,4185915,2221823175,1.7,32.0,24.26,3.08,77.65,611.4,188400,100,2047,1658
4506,大日本住友製薬(株),1417,1462,1416.8437000000001,1442,1450,1417,741900,563825,397900154,1.27,18.0,31.27,1.23,45.31,1153.3,141700,100,1625,1138
4507,塩野義製薬(株),4955,5110,4954.2042,5050,5080,4955,1271000,1739880,351136165,1.13,56.0,31.02,3.28,159.71,1509.88,495500,100,5520,3060
4508,田辺三菱製薬(株),2138,2184,2138.2678,2119,2166,2118,1656900,1200312,561417916,2.06,44.0,29.62,1.5,72.19,1421.58,213800,100,2277,1701
4519,中外製薬(株),4695,4850,,4785,4795,4680,778500,2627725,559685889,1.11,52.0,,4.18,,1123.97,469500,100,5090,2862
4521,科研製薬(株),5790,6110,5789.2548,5950,5970,5770,752000,560932,96879461,1.17,68.0,34.26,5.93,168.98,976.14,5790000,1000,6360,2221
4523,エーザイ(株),8062,8378,,8250,8350,8060,1500500,2390923,296566949,1.86,150.0,,3.86,,2087.22,806200,100,9756,4584
4527,ロート製薬(株),2130,2194,2130.1499999999996,2136,2157,2112,545400,251189,117929250,0.94,20.0,27.5,2.18,77.46,977.93,213000,100,2358,1430
4528,小野薬品工業(株),15380,15860,15380.386500000002,15510,15640,15370,327400,1812495,117847500,1.17,180.0,140.55,3.41,109.43,4509.55,1538000,100,16800,10310
4530,久光製薬(株),4350,4525,4349.3032,4445,4470,4350,183800,413967,95164895,1.84,80.0,20.36,1.67,213.62,2607.97,435000,100,5360,3580
4534,持田製薬(株),7750,7730,7751.255099999999,7580,7800,7570,36300,163525,21100000,1.74,135.0,21.99,1.53,352.49,5080.28,775000,100,8340,6180
4536,参天製薬(株),1951,2019,1950.5664,1983,1994,1949,1586500,807134,413702515,1.23,24.0,15.36,3.73,126.99,523.35,195100,100,2163,1262
4540,(株)ツムラ,2784,2866,2783.4091000000003,2816,2847,2784,236800,197028,70771662,2.3,64.0,16.09,1.3,172.99,2139.14,278400,100,3125,2523
4543,テルモ(株),3385,3500,3384.6041999999998,3475,3475,3385,1791800,1285489,379760520,0.95,32.0,32.46,2.18,104.27,1552.52,338500,100,3635,2637
4544,みらかホールディングス(株),5520,5720,5521.410000000001,5540,5590,5520,164400,315710,57193766,1.99,110.0,18.6,1.78,296.85,3092.79,552000,100,6350,5110
4555,沢井製薬(株),7980,8150,7978.096200000001,7900,8030,7900,290300,304397,38144988,1.38,110.0,18.94,2.54,421.23,3144.13,798000,100,8470,6400
4568,第一三共(株),2440,2526,2439.9972,2500,2500,2437,4477800,1729988,709011343,2.87,70.0,22.84,1.32,106.83,1842.15,244000,100,2769,1556
4569,キョーリン製薬ホールディングス(株),2224,2306,2224.6326000000004,2266,2271,2223,206500,166684,74947628,2.34,52.0,14.31,1.1,155.46,2017.89,222400,100,3040,2117
4572,カルナバイオサイエンス(株),3420,3795,3420.1551999999997,3605,3870,3420,1127500,30261,8848100,0.0,0.0,79.52,14.24,43.01,240.16,342000,100,6030,650
4578,大塚ホールディングス(株),4328,4521,4327.6215,4408,4408,4328,1783600,2414313,557835617,2.31,100.0,29.31,1.38,147.65,3125.47,432800,100,4774,3432
4581,大正製薬ホールディングス(株),8330,8630,8329.266,8400,8520,8330,114900,750863,90139653,1.2,100.0,30.69,1.05,271.4,7908.87,833000,100,9240,7050
4587,ペプチドリーム(株),3280,3575,3279.996,3450,3555,3200,705300,181099,55213200,0.0,0.0,214.8,26.26,15.27,124.91,328000,100,3730,2088
4612,日本ペイントホールディングス(株),2675,2791,2675.4,2691,2724,2655,1078800,870452,325402443,0.82,22.0,26.0,1.84,102.9,1455.77,267500,100,4860,2655
4613,関西ペイント(株),2069,2145,2069.3925,2072,2113,2067,554000,564058,272623270,0.92,19.0,22.05,2.06,93.85,1002.63,2069000,1000,2382,1753
4631,ＤＩＣ(株),282,292,282.093,283,288,282,3870000,272235,965372048,2.84,8.0,7.98,1.04,35.35,271.29,282000,1000,382,264
4634,東洋インキＳＣホールディングス(株),480,491,479.9438999999999,485,486,480,741000,145492,303108724,3.12,15.0,11.93,0.69,40.23,695.89,480000,1000,613,467
4641,(株)アルプス技研,2501,2610,2500.5375999999997,2512,2558,2501,62800,28132,11248489,2.6,65.0,19.36,2.78,129.16,898.76,250100,100,3080,1358
4661,(株)オリエンタルランド,6800,7015,6800.119,6851,6949,6800,2741400,2473093,363690160,0.51,35.0,31.45,3.95,216.22,1721.06,680000,100,9890,6762
4666,パーク２４(株),2350,2418,2350.2604,2348,2386,2301,853000,341799,145446204,2.13,50.0,29.69,5.81,79.16,404.19,235000,100,2555,1761
4676,(株)フジ・メディア・ホールディングス,1469,1505,1468.6289000000002,1494,1495,1462,1226600,347315,236429800,2.72,40.0,15.23,0.53,96.43,2748.69,146900,100,1859,1390
4681,リゾートトラスト(株),3290,3410,3290.6279999999997,3305,3375,3285,710500,354930,107881522,1.4,46.0,25.7,3.37,128.04,977.06,329000,100,3800,2596
4684,(株)オービック,5620,5780,5620.2192,5610,5730,5560,290300,559752,99600000,1.33,75.0,24.93,3.3,225.44,1701.35,562000,100,6360,3700
4689,ヤフー(株),513,539,,524,527,513,16230400,2921554,5695036200,1.73,8.86,,4.03,,127.34,51300,100,577,394
4704,トレンドマイクロ(株),4560,4715,4560.2238,4640,4710,4535,1029800,639736,140293004,,,27.31,4.17,166.98,1093.68,456000,100,4885,3080
4708,(株)もしもしホットライン,1236,1275,1235.9025,1240,1263,1235,178200,85906,69503040,2.35,29.0,27.93,2.02,44.25,611.39,123600,100,1544,1101
4716,日本オラクル(株),5110,5200,,5100,5150,5100,101400,650578,127314771,,,,5.76,,887.28,511000,100,5650,4655
4719,(株)アルファシステムズ,1824,1890,1824.0462,1860,1867,1822,9000,27083,14848200,2.19,40.0,17.46,0.88,104.47,2076.56,182400,100,2036,1515
4722,フューチャーアーキテクト(株),708,727,708.1542,700,724,700,110200,33746,47664000,2.68,19.0,11.42,2.1,62.01,336.8,70800,100,876,640
4726,ソフトバンク・テクノロジー(株),1293,1350,1292.9994,1310,1336,1285,13500,13784,10660100,1.55,20.0,12.54,1.25,103.11,1033.73,129300,100,1494,1154
4732,(株)ユー・エス・エス,2215,2306,2215.44,2259,2259,2204,716500,693849,313250000,1.84,40.8,24.48,3.98,90.5,556.65,221500,100,2579,1752
4739,伊藤忠テクノソリューションズ(株),2724,2806,2724.575,2731,2772,2714,282900,326880,120000000,2.39,65.0,17.5,1.84,155.69,1476.57,272400,100,3235,2050
4751,(株)サイバーエージェント,5030,5270,5028.9889,5150,5200,4990,834700,317963,63213300,0.99,50.0,22.49,4.78,223.61,1051.4,503000,100,7190,4290
4755,楽天(株),1684,1765,,1715,1723,1682,8108300,2408098,1429987000,,,,3.64,,462.36,168400,100,2395,1524
4761,(株)さくらケーシーエス,665,665,664.9474,665,665,656,2600,7448,11200000,1.8,12.0,49.66,0.49,13.39,1343.81,66500,100,730,656
4768,(株)大塚商会,6550,6800,6549.6114,6610,6650,6520,270000,622257,95001060,1.45,95.0,26.31,3.79,248.94,1728.42,655000,100,7250,3615
4777,(株)ガーラ,840,904,,874,895,830,353200,13235,15755500,0.0,0.0,,13.04,,64.42,84000,100,3475,613
4793,(株)富士通ビー・エス・シー,885,935,885.1968,921,921,882,7400,10443,11800000,3.05,27.0,15.36,0.6,57.63,1474.3,88500,100,1030,864
4812,ＩＳＩＤ,1379,1422,,1407,1407,1373,25800,44943,32591240,2.03,28.0,,1.14,,1212.73,137900,100,1574,1093
4832,ＪＦＥシステムズ(株),1213,1229,1212.9664,1212,1213,1212,600,9526,7853000,2.47,30.0,9.82,0.94,123.52,1285.36,121300,100,1400,1201
4837,シダックス(株),516,519,516.0267,518,518,515,52800,21114,40918762,2.91,15.0,33.53,1.11,15.39,462.97,51600,100,578,514
4842,(株)ＵＳＥＮ,337,348,336.9184,340,352,337,182100,69809,207148891,,,11.57,2.77,29.12,121.87,33700,100,388,297
4901,富士フイルムホールディングス(株),4939,5064,4938.3483,4900,4998,4892,3366100,2541994,514625728,1.32,65.0,19.77,0.94,249.79,5244.72,493950,100,5293,3631
4902,コニカミノルタ(株),1362,1403,1362.1362,1376,1389,1355,3350300,684629,502664337,2.2,30.0,13.62,1.27,100.01,1072.06,136200,100,1652,1146
4911,(株)資生堂,2659,2828,,2678,2703,2654,6318800,1063600,400000000,0.75,20.0,,2.76,,964.13,265900,100,3328,1646
4912,ライオン(株),1066,1118,1066.0710000000001,1084,1107,1061,2043000,318857,299115346,0.94,10.0,33.63,2.35,31.7,453.88,1066000,1000,1225,600
4922,(株)コーセー,11200,11770,11200.5656,11300,11620,11000,1082700,678636,60592541,0.66,74.0,39.44,4.47,283.99,2505.6,1120000,100,13670,4570
4924,(株)ドクターシーラボ,2249,2281,2249.205,2230,2278,2230,176200,114372,50854600,1.82,41.0,20.73,4.86,108.5,462.86,224900,100,2495,1892
4927,(株)ポーラ・オルビスホールディングス,7040,7230,7040.3344,7080,7170,7020,246300,403280,57284039,2.13,150.0,37.07,2.19,189.92,3215.65,704000,100,8410,4835
4967,小林製薬(株),9220,9400,9220.8064,9130,9340,9130,129400,392081,42525000,1.0,92.0,28.88,2.64,319.28,3497.31,922000,100,10770,6860
4968,荒川化学工業(株),1158,1218,1157.7654,1201,1210,1156,47900,23532,20321300,2.59,30.0,9.79,0.51,118.26,2268.71,115800,100,1547,1125
5002,昭和シェル石油(株),1090,1114,1089.6879999999999,1100,1112,1086,1624300,410767,376850400,3.49,38.0,15.2,1.52,71.69,715.61,109000,100,1250,1046
5012,東燃ゼネラル石油(株),1168,1162,1167.8648,1155,1184,1154,3192000,660133,565182000,3.25,38.0,28.36,1.58,41.18,741.42,1168000,1000,1267,974
5019,出光興産(株),2078,2112,2079.594,2052,2099,2051,664100,332480,160000000,2.41,50.0,5.94,0.57,350.1,3655.05,207800,100,2618,1890
5020,ＪＸホールディングス(株),466,468,465.89399999999995,467,474,462,21957500,1163146,2495485929,3.43,16.0,7.24,0.59,64.35,795.64,46610,100,568,417
5101,横浜ゴム(株),2457,2486,2456.525,2437,2476,2421,676300,416582,169549081,2.12,52.0,10.13,1.15,242.5,2135.18,245700,100,2904,2094
5105,東洋ゴム工業(株),2833,2872,2832.8102,2801,2883,2801,1699000,360298,127179073,1.59,45.0,29.98,2.02,94.49,1401.41,283300,100,3030,2107
5108,(株)ブリヂストン,4203,4341,4204.3911,4131,4246,4114,5127900,3417469,813102321,2.86,120.0,10.29,1.52,408.59,2765.74,420300,100,5182,3990
5110,住友ゴム工業(株),1760,1776,1759.1313,1736,1766,1733,2138200,462956,263043057,2.84,50.0,8.39,1.11,209.67,1579.25,176000,100,2313,1700
5186,ニッタ(株),3190,3300,3189.1495999999997,3160,3230,3160,34800,96569,30272503,1.5,48.0,12.34,1.13,258.44,2812.29,319000,100,3530,2648
5196,鬼怒川ゴム工業(株),630,657,630.0833,637,640,629,283000,42399,67299522,1.9,12.0,8.47,1.14,74.39,552.88,630000,1000,727,478
5201,旭硝子(株),782,809,781.8399,791,803,781,6941000,928004,1186705905,2.3,18.0,22.59,0.73,34.61,1076.52,782000,1000,843,564
5214,日本電気硝子(株),568,587,567.9455999999999,576,582,566,3713000,282646,497616234,2.82,16.0,35.32,0.55,16.08,1041.28,568000,1000,726,505
5233,太平洋セメント(株),411,418,411.0015,410,417,408,13441000,508736,1237800586,1.46,6.0,13.65,1.65,30.11,248.79,411000,1000,428,340
5332,ＴＯＴＯ(株),1966,2027,1966.1288,1990,2016,1963,1810000,695890,353962595,1.42,28.0,20.81,2.41,94.48,817.36,1966000,1000,2304,1237
5334,日本特殊陶業(株),3160,3270,3159.9815,3200,3215,3150,699800,706402,223544820,1.33,42.0,14.95,1.93,211.37,1635.46,316000,100,3900,3010
5393,ニチアス(株),784,808,783.8292,788,798,784,388000,98045,125057344,2.3,18.0,11.22,1.19,69.86,659.19,784000,1000,857,637
5401,新日鐵住金(株),263,269,263.7248,262,266,261,46126000,2505998,9503214022,,,9.26,0.81,28.48,324.28,263700,1000,350,261
5411,ジェイ　エフ　イー　ホールディングス(株),2010,2047,,1990,2056,1989,5253000,1235021,614438399,,,,0.6,,3354.78,201000,100,3081,1989
5471,大同特殊鋼(株),454,466,453.8716,455,463,452,1874000,197257,434487693,2.2,10.0,10.36,0.76,43.81,599.05,454000,1000,609,425
5486,日立金属(株),1681,1726,1681.5919999999999,1700,1707,1680,1720400,720988,428904352,1.55,26.0,9.85,1.44,170.72,1169.88,168100,100,2124,1639
5631,(株)日本製鋼所,410,418,409.96400000000006,408,415,407,2151000,152300,371463036,1.22,5.0,22.6,1.1,18.14,372.07,410000,1000,585,399
5706,三井金属,261,266,260.9789,258,268,258,7073000,149544,572966166,2.3,6.0,6.37,0.74,40.97,350.42,261000,1000,374,245
5711,三菱マテリアル(株),398,404,397.87219999999996,399,411,398,9835000,523328,1314895351,2.51,10.0,8.02,0.9,49.61,442.54,398000,1000,518,353
5713,住友金属鉱山(株),1542,1565,1542.0936,1541,1586,1540,4348000,896870,581628031,3.11,48.0,8.18,0.8,188.52,1925.66,1542000,1000,2040,1540
