Code	Corr	Open	High	Low	Close	Change	Ratio	Trend	Pred	Name
9008	0.55	939	949	913	913	-48	-5.15	0	936	京王
6371	0.4	940	952	910	910	-48	-5.16	0	933	椿本チ
4569	0.39	2180	2200	2112	2114	-110	-5.16	0	2168	キョーリン
6506	0.52	1355	1378	1332	1338	-70	-5.16	0	1372	安川電
8002	0.49	680	682	659	659	-35	-5.16	0	676	丸紅
4755	0.38	1614	1672	1600	1600	-84	-5.19	0	1641	楽天
9069	0.35	862	883	826	847	-45	-5.19	1	869	センコー
9766	0.36	2506	2526	2410	2423	-127	-5.2	0	2486	コナミ
4021	0.64	2837	2870	2705	2714	-142	-5.2	0	2784	日産化
6727	0.16	435	439	421	422	-23	-5.21	0	433	ワコム
4298	0.15	1721	1763	1648	1681	-89	-5.23	0	1725	プロトコーポレーション
1951	0.44	1252	1260	1217	1220	-65	-5.25	0	1252	協エクシオ
1878	0.34	13140	13220	12705	12735	-670	-5.25	0	13069	大東建
4555	0.36	7710	7860	7570	7580	-400	-5.26	0	7779	沢井製薬
4151	0.42	2080	2105	2004	2006	-107	-5.28	0	2058	協和キリン
8053	0.49	1300	1309	1251	1251	-67	-5.28	0	1284	住友商
4063	0.63	6900	6949	6710	6715	-357	-5.3	0	6893	信越化
4502	0.5	6060	6143	5956	5966	-318	-5.31	0	6124	武田
7205	0.54	1316	1334	1281	1281	-69	-5.31	0	1315	日野自
3086	0.52	2002	2048	1948	1950	-105	-5.33	0	2001	Ｊフロント
4812	0.34	1339	1350	1306	1308	-71	-5.35	0	1343	電通国際情報サービス
6136	0.37	2239	2287	2224	2225	-120	-5.35	0	2284	ＯＳＧ
4689	0.45	495	508	485	486	-27	-5.35	0	499	ヤフー
7003	0.41	193	195	187	187	-11	-5.35	0	192	三井造
6902	0.67	5500	5535	5330	5333	-287	-5.36	0	5475	デンソー
6504	0.47	493	504	483	483	-27	-5.38	0	496	富士電機
9045	0.51	776	794	760	761	-42	-5.39	0	781	京阪電
5214	0.35	554	560	537	538	-30	-5.39	0	552	日電硝
8218	0.32	2745	2773	2647	2647	-144	-5.4	0	2718	コメリ
8136	0.33	3845	3900	3780	3780	-205	-5.4	0	3880	サンリオ
4088	0.58	2004	2027	1953	1954	-107	-5.42	0	2007	エアウォータ
1983	0.15	1219	1255	1182	1195	-66	-5.44	0	1227	東芝プラ
9042	0.6	739	743	716	716	-40	-5.45	0	735	阪急阪神
9001	0.48	549	551	530	530	-30	-5.47	0	544	東武
7309	0.47	14300	14490	14050	14070	-770	-5.47	0	14453	シマノ
4519	0.58	4575	4630	4440	4450	-245	-5.48	0	4570	中外薬
7259	0.46	4390	4435	4265	4270	-235	-5.48	0	4386	アイシン
7988	0.45	4635	4710	4440	4455	-245	-5.48	0	4576	ニフコ
7936	0.33	3420	3475	3335	3350	-185	-5.49	0	3441	アシックス
9435	0.21	8080	8240	7770	7800	-430	-5.5	0	8011	光通信
4666	0.19	2256	2313	2225	2226	-124	-5.53	0	2287	パーク２４
5108	0.57	4080	4129	3981	3981	-222	-5.55	0	4091	ブリヂストン
4581	0.47	8110	8200	7890	7890	-440	-5.56	0	8108	大正薬ＨＤ
8425	0.52	2490	2522	2410	2411	-135	-5.56	0	2477	興銀リース
9989	0.33	6820	6990	6620	6620	-370	-5.57	0	6801	サンドラッグ
6412	0.37	2424	2460	2348	2351	-132	-5.57	0	2416	平和
5110	0.47	1701	1721	1659	1666	-94	-5.58	0	1712	住友ゴ
4901	0.52	4805	4844	4675	4677	-262	-5.58	0	4807	富士フイルム
9005	0.52	873	880	843	843	-48	-5.58	0	866	東急
8750	0.57	2056	2095	2013	2026	-114	-5.58	0	2081	第一生命
9076	0.25	1418	1441	1377	1378	-78	-5.59	0	1416	セイノーホールディングス
8043	0.33	354	355	340	340	-20	-5.59	0	349	スターゼン
9934	0.55	3830	3885	3735	3735	-210	-5.6	0	3839	因幡電機産業
5929	0.45	917	934	889	891	-51	-5.61	0	916	三和ホールディングス
5714	0.51	1065	1073	1030	1034	-59	-5.61	0	1063	ＤＯＷＡ
8418	0.59	1506	1538	1459	1459	-83	-5.62	0	1500	山口ＦＧ
9531	0.45	680	689	657	657	-38	-5.63	0	676	東ガス
4114	0.3	1771	1785	1718	1719	-98	-5.64	0	1767	日触媒
6988	0.64	7728	7848	7501	7541	-426	-5.64	0	7751	日東電
2809	0.32	2511	2576	2461	2462	-140	-5.65	0	2531	キユーピー
4206	0.45	2695	2729	2602	2607	-149	-5.68	0	2681	アイカ
4722	0.36	686	702	666	669	-39	-5.68	0	688	フューチャーアーキテクト
8870	0.43	3325	3385	3220	3240	-185	-5.68	0	3332	住友販売
5938	0.29	2457	2492	2378	2378	-136	-5.68	0	2445	ＬＩＸＩＬグ
2768	0.33	255	258	243	246	-15	-5.69	0	253	双日
7013	0.55	377	382	366	369	-22	-5.69	0	379	ＩＨＩ
4116	0.59	544	550	527	527	-31	-5.69	0	542	大日精化工業
3636	0.38	2990	2990	2830	2837	-163	-5.71	0	2918	三菱総合研究所
1417	0.33	1140	1165	1102	1104	-64	-5.71	0	1135	ミライト・ホールディングス
7245	0.45	1060	1078	1025	1029	-60	-5.73	0	1058	大同メ
4544	0.49	5280	5360	5220	5220	-300	-5.73	0	5369	みらかＨＤ
9602	0.45	2810	2855	2750	2751	-159	-5.74	0	2829	東宝
3626	0.35	2697	2730	2586	2594	-150	-5.74	0	2668	ITホールディングス
6473	0.52	1776	1793	1712	1716	-100	-5.77	0	1765	ジェイテクト
7278	0.45	2795	2809	2692	2699	-157	-5.78	0	2777	エクセディ
6594	0.45	8932	9171	8716	8727	-505	-5.78	0	8975	日電産
4503	0.49	1860	1869	1780	1780	-104	-5.79	0	1832	アステラス
8566	0.55	3415	3485	3315	3330	-195	-5.83	0	3426	リコーリース
9956	0.38	3550	3660	3480	3485	-205	-5.85	0	3586	バロー
6752	0.52	1293	1308	1260	1260	-75	-5.87	0	1297	パナソニック
9810	0.36	406	409	390	391	-24	-5.88	0	402	日鉄住金物
6501	0.6	694	695	676	679	-41	-5.89	0	700	日立
2317	0.41	1170	1217	1106	1136	-68	-5.9	0	1169	システナ
6370	0.44	2560	2579	2479	2479	-148	-5.93	0	2552	栗田工
1928	0.45	1807	1835	1764	1771	-106	-5.93	0	1824	積ハウス
2914	0.35	4310	4339	4153	4187	-250	-5.95	0	4311	ＪＴ
6762	0.67	7400	7460	7160	7190	-430	-5.97	0	7403	ＴＤＫ
9003	0.53	686	697	670	670	-41	-5.97	0	690	相鉄ＨＤ
5012	0.22	1118	1133	1090	1101	-67	-5.99	1	1134	東燃ゼネ
8333	0.61	653	660	632	632	-39	-6.01	0	651	常陽銀
9301	0.57	1550	1555	1470	1471	-90	-6.05	0	1515	三菱倉庫
8253	0.57	2387	2418	2294	2297	-140	-6.05	0	2366	クレセゾン
3382	0.56	5421	5469	5243	5243	-318	-6.05	0	5401	セブン＆アイ
6479	0.41	1525	1554	1503	1503	-92	-6.05	0	1548	ミネベア
8036	0.51	2607	2652	2560	2564	-156	-6.05	0	2641	日立ハイテク
8905	0.44	2062	2100	2006	2018	-123	-6.05	0	2079	イオンモール
1812	0.35	669	685	643	643	-40	-6.07	0	662	鹿島
6741	0.46	1130	1141	1087	1088	-67	-6.07	0	1121	日本信号
6923	0.4	2378	2432	2334	2335	-143	-6.08	0	2406	スタンレー
9202	0.5	357	361	345	345	-22	-6.09	0	356	ＡＮＡＨＤ
7296	0.33	1985	2006	1918	1920	-118	-6.09	0	1978	ＦＣＣ
4681	0.37	3200	3245	3095	3100	-190	-6.1	0	3191	リゾートトラ
8593	0.59	595	601	574	574	-36	-6.1	0	591	三菱Ｕリース
6645	0.52	4340	4385	4235	4240	-260	-6.11	0	4369	オムロン
8848	0.32	558	573	529	538	-34	-6.13	0	554	レオパレス
6754	0.28	804	818	795	795	-50	-6.16	0	819	アンリツ
7649	0.36	5860	5890	5640	5650	-350	-6.18	0	5823	スギＨＤ
4530	0.37	4235	4260	4095	4095	-255	-6.2	0	4221	久光薬
7211	0.34	966	971	930	932	-59	-6.22	0	961	三菱自
1719	0.33	737	752	703	707	-45	-6.22	0	729	安藤ハザマ
2229	0.38	4540	4680	4400	4405	-275	-6.22	0	4540	カルビー
