Code,Corr,Open,High,Low,Close,Change,Ratio,Trend,Pred,Name
9766,0.36,2396,2582,2386,2563,162,6.36,0,2482,コナミ
2327,0.39,4075,4395,4070,4355,275,6.34,0,4219,新日鉄住金ソリューションズ
6645,0.52,4200,4450,4175,4445,280,6.32,0,4305,オムロン
3664,-0.01,560,595,560,591,36,6.26,0,573,モブキャスト
4968,0.43,1037,1108,1037,1105,68,6.24,0,1071,荒川化学工業
6037,0.25,1890,2020,1860,2014,124,6.21,0,1955,ファーストロジック
8043,0.33,333,344,327,340,20,6.18,0,330,スターゼン
4768,0.28,6140,6620,6120,6500,400,6.17,0,6301,大塚商会
3048,0.22,1151,1179,1119,1148,69,6.1,0,1114,ビックカメラ
6093,0.16,8850,9300,8810,9100,550,6.05,0,8850,エスクロー・エージェント・ジャパン
5929,0.45,868,940,860,927,55,6.04,0,899,三和ホールディングス
6752,0.52,1230,1300,1204,1286,76,5.99,0,1248,パナソニック
6502,0.44,353,371,347,367,21,5.99,0,357,東芝
3641,0.11,3250,3495,3105,3450,205,5.97,1,3361,パピレス
7211,0.35,880,932,876,925,54,5.95,0,898,三菱自
9600,0.46,1160,1198,1141,1197,70,5.93,0,1163,アイネット
3903,0.03,1106,1161,1089,1142,66,5.87,0,1109,gumi
2395,0.32,482,499,471,477,27,5.87,0,463,新日本科学
6289,0.11,1483,1574,1477,1544,89,5.83,0,1499,技研製作所
4231,0.32,659,699,652,692,39,5.78,0,672,タイガースポリマー
8515,0.37,450,459,440,450,25,5.78,1,437,アイフル
8137,0.49,1040,1077,1025,1070,60,5.7,0,1040,サンワテクノス
7269,0.48,3834,4038,3827,4038,226,5.62,0,3926,スズキ
3817,0.4,2015,2105,1971,2090,115,5.55,0,2034,SRAホールディングス
4812,0.35,1270,1365,1270,1343,73,5.51,0,1306,電通国際情報サービス
7014,0.42,801,841,795,837,45,5.5,0,814,名村造
2371,0.35,1825,1945,1797,1930,105,5.49,0,1878,カカクコム
8570,0.54,2528,2684,2517,2649,144,5.47,0,2578,イオンＦＳ
3668,0.33,2012,2164,2005,2143,116,5.46,1,2085,コロプラ
4307,0.55,4435,4730,4435,4690,255,5.46,0,4564,野村総研
7518,0.29,670,707,670,701,37,5.42,0,682,ネットワンシステムズ
4202,0.5,1425,1502,1420,1496,78,5.28,0,1457,ダイセル
8876,0.38,11300,11980,10910,11830,620,5.25,0,11532,リロＨＬＤ
4324,0.6,5650,5980,5650,5940,310,5.24,0,5788,電通
9983,0.67,47275,50710,46210,50620,2645,5.23,0,49303,ファストリ
4042,0.4,511,541,509,536,27,5.22,0,522,東ソー
2780,0.22,3005,3065,2900,3025,157,5.22,0,2948,エンカレッジ・テクノロジ
4726,0.48,1196,1207,1148,1207,62,5.22,0,1176,ソフトバンク・テクノロジー
4528,0.35,14310,15050,14300,14990,780,5.21,0,14606,小野薬
1952,0.37,934,949,900,942,48,5.2,0,918,新日本空調
8591,0.6,1531,1618,1525,1601,82,5.18,0,1560,オリックス
8020,0.48,171,178,170,176,8,5.11,0,172,兼松
3639,0.16,1470,1505,1407,1487,75,5.11,0,1450,ボルテージ
3788,0.39,706,747,706,745,37,5.1,0,726,GMOクラウド
3436,0.39,1050,1109,1043,1097,55,5.1,0,1069,SUMCO
3656,0.14,1436,1449,1391,1433,72,5.09,0,1398,KLab
6201,0.57,5550,5780,5500,5740,290,5.07,0,5596,豊田織
4188,0.54,645,682,641,673,33,5.05,0,657,三菱ケミＨＤ
7309,0.47,14150,14780,14080,14730,740,5.03,0,14361,シマノ
6273,0.57,27915,29085,27600,28865,1450,5.03,0,28145,ＳＭＣ
8136,0.33,3645,3820,3610,3795,190,5.03,0,3701,サンリオ
7201,0.55,1027,1076,1027,1073,53,5.03,0,1046,日産自
7177,0.29,668,708,668,700,34,5.0,0,683,GMOクリックホールディングス
3774,0.2,2053,2165,2025,2148,106,4.98,0,2095,ＩＩＪ
9513,0.36,3490,3655,3465,3640,180,4.97,0,3550,Ｊパワー
7248,0.44,757,792,755,788,38,4.95,0,769,カルソカンセ
6367,0.62,6920,7323,6855,7282,357,4.92,0,7104,ダイキン
9684,0.31,2898,3040,2885,3030,148,4.92,1,2957,スクウェア・エニックス・ホールディングス
2433,0.51,1142,1165,1118,1160,56,4.91,0,1132,博報堂ＤＹ
2768,0.34,242,247,235,245,11,4.9,0,239,双日
7261,0.54,2000,2063,1950,2032,98,4.87,0,1983,マツダ
3064,0.27,5960,6150,5810,6050,290,4.81,1,5915,モノタロウ
8303,0.45,241,251,239,250,11,4.8,0,244,新生銀
5411,0.43,1801,1865,1775,1859,88,4.79,0,1815,ＪＦＥ
9020,0.54,10855,11140,10625,11085,530,4.79,0,10823,ＪＲ東日本
6136,0.37,2190,2304,2189,2283,108,4.77,0,2229,ＯＳＧ
9301,0.57,1400,1457,1400,1449,68,4.76,0,1415,三菱倉庫
1808,0.48,1413,1420,1364,1412,66,4.75,0,1379,長谷工
7947,0.29,4150,4195,4035,4155,195,4.72,1,4057,エフピコ
4091,0.54,1359,1431,1351,1422,66,4.71,0,1389,大陽日酸
4348,0.28,1046,1095,1043,1086,50,4.7,0,1061,インフォコム
8425,0.53,2365,2442,2350,2432,113,4.69,0,2376,興銀リース
6954,0.58,18610,19745,18220,19665,915,4.66,0,19208,ファナック
9449,0.3,1675,1695,1605,1671,76,4.61,1,1634,ＧＭＯ
9021,0.42,7750,8034,7704,8012,367,4.59,0,7832,ＪＲ西日本
8766,0.57,4417,4623,4415,4586,208,4.56,0,4484,東京海上
9613,0.69,5260,5550,5260,5530,250,4.54,0,5405,ＮＴＴデータ
8036,0.51,2534,2655,2528,2635,118,4.52,0,2576,日立ハイテク
8593,0.59,553,582,552,577,25,4.51,0,564,三菱Ｕリース
8609,0.7,711,742,710,735,32,4.49,0,719,岡三
5631,0.5,386,407,384,403,17,4.47,0,394,日製鋼
7012,0.58,434,454,426,449,19,4.45,0,439,川重
8424,0.47,4265,4475,4265,4435,195,4.42,0,4338,芙蓉リース
7280,0.38,2011,2083,1975,2061,90,4.42,0,2016,ミツバ
4641,0.31,2285,2365,2255,2356,103,4.41,0,2306,アルプス技研
7205,0.55,1222,1283,1217,1271,55,4.41,0,1243,日野自
6758,0.41,2900,2998,2841,2963,129,4.39,0,2899,ソニー
4116,0.59,517,530,513,530,22,4.34,0,519,大日精化工業
9009,0.43,1238,1303,1237,1291,55,4.34,0,1263,京成
6586,0.4,6410,6760,6370,6700,290,4.34,0,6556,マキタ
3738,0.23,1837,1912,1837,1901,81,4.31,0,1861,ティーガイア
7606,0.22,4515,4685,4515,4670,200,4.3,0,4570,Ｕアローズ
4666,0.19,2255,2308,2241,2304,96,4.21,0,2256,パーク２４
8356,0.61,465,482,465,481,19,4.16,0,471,十六銀
5401,0.46,235,243,233,241,9,4.15,0,236,新日鉄住金
6146,0.39,8680,9020,8580,8970,370,4.14,0,8785,ディスコ
4732,0.51,2007,2063,1966,2051,84,4.14,0,2009,ＵＳＳ
3606,0.39,141,146,141,146,5,4.11,0,143,レナウン
6727,0.16,409,426,405,420,16,4.05,0,412,ワコム
4587,0.19,14110,14920,14020,14730,590,4.01,1,14495,ペプチドリーム
8304,0.4,412,427,405,425,16,4.0,0,417,あおぞら銀
4612,0.41,2412,2521,2401,2504,99,3.99,0,2456,日本ペＨＤ
4927,0.33,6580,6820,6560,6800,270,3.99,0,6667,ポーラ・オルビスホールディングス
5105,0.41,2570,2660,2524,2635,104,3.98,0,2583,洋ゴム
4716,0.42,4800,4980,4800,4950,195,3.96,0,4852,日本オラクル
8308,0.6,562,583,553,582,22,3.95,0,571,りそなＨＤ
8544,0.56,584,609,584,607,23,3.95,0,595,京葉銀
1881,0.3,1910,1964,1910,1954,76,3.94,0,1916,ＮＩＰＰＯ
4507,0.49,4450,4610,4440,4600,180,3.93,0,4512,塩野義
6702,0.31,539,566,531,560,21,3.93,0,549,富士通
9005,0.54,815,844,814,842,32,3.92,0,826,東急
4208,0.37,200,205,200,204,7,3.92,0,200,宇部興
4021,0.64,2546,2673,2535,2667,103,3.9,0,2615,日産化
8088,0.48,673,694,668,693,26,3.9,0,680,岩谷産
9810,0.36,383,392,377,389,14,3.86,0,382,日鉄住金物
4578,0.42,3951,3974,3845,3914,150,3.86,0,3840,大塚ＨＤ
6971,0.65,5481,5820,5406,5787,222,3.85,0,5676,京セラ
7003,0.42,177,184,176,182,6,3.85,0,179,三井造
9022,0.51,18500,19090,18460,19030,730,3.84,0,18671,ＪＲ東海
8729,0.46,2070,2177,2068,2169,82,3.83,0,2128,ソニーＦＨ
3291,0.35,1912,1982,1889,1968,74,3.81,0,1933,飯田ＧＨＤ
8750,0.58,2064,2145,2045,2124,80,3.81,1,2084,第一生命
8411,0.65,231,237,228,236,8,3.81,0,232,みずほＦＧ
2294,0.21,1822,1870,1822,1870,70,3.8,0,1835,柿安本店
3512,0.43,492,514,488,503,18,3.78,0,494,日本フェルト
7272,0.55,2186,2260,2170,2231,83,3.77,0,2189,ヤマハ発
3092,0.31,3500,3675,3470,3640,135,3.74,0,3574,スタートトゥ
5108,0.57,3857,3962,3843,3945,145,3.7,0,3873,ブリヂストン
5706,0.35,237,246,233,244,8,3.69,0,240,三井金
5986,0.44,297,303,295,299,10,3.68,0,294,パイオラックス
8473,0.66,1402,1455,1393,1444,52,3.67,0,1418,SBIホールディングス
1801,0.46,748,767,743,765,27,3.66,0,751,大成建
9065,0.26,559,581,555,576,20,3.65,0,566,山九
8604,0.63,719,752,713,743,26,3.63,0,730,野村
6371,0.4,892,918,881,909,32,3.63,0,893,椿本チ
2413,0.31,2576,2682,2500,2669,96,3.63,0,2622,エムスリー
3086,0.53,1880,1941,1871,1928,69,3.63,0,1894,Ｊフロント
5947,0.27,8420,8730,8310,8660,310,3.59,0,8505,リンナイ
5002,0.29,963,1005,950,1003,35,3.59,0,985,昭和シェル
9003,0.53,654,675,654,671,23,3.58,0,659,相鉄ＨＤ
7593,0.18,650,677,650,673,23,3.57,0,662,ＶＴＨＤ
1812,0.35,634,649,627,646,22,3.56,0,635,鹿島
9934,0.56,3580,3725,3560,3685,130,3.55,0,3620,因幡電機産業
4217,0.61,1744,1827,1728,1810,63,3.54,0,1778,日立化
9042,0.6,700,712,692,709,24,3.53,0,697,阪急阪神
8333,0.62,605,628,603,626,21,3.51,0,615,常陽銀
3402,0.52,1001,1029,996,1026,35,3.51,0,1008,東レ
8848,0.32,530,553,527,545,18,3.49,0,536,レオパレス
7453,0.24,24630,25120,24200,25020,870,3.48,1,24592,良品計画
4613,0.51,1787,1846,1784,1838,63,3.48,0,1807,関西ペ
8316,0.61,4577,4731,4501,4718,163,3.48,0,4638,三井住友ＦＧ
8524,0.5,446,464,445,463,15,3.46,0,455,北洋銀
8377,0.61,253,261,253,260,8,3.46,0,256,ほくほくＦＧ
6448,0.43,1556,1639,1522,1621,55,3.45,0,1593,ブラザー
4506,0.46,1268,1314,1266,1308,44,3.44,0,1286,大日本住友製薬
8267,0.43,1732,1788,1724,1775,60,3.44,0,1745,イオン
2695,0.33,3150,3250,3145,3235,110,3.43,0,3180,くらコーポレーション
1719,0.34,732,734,714,728,24,3.43,0,716,安藤ハザマ
8053,0.49,1200,1231,1176,1225,41,3.43,0,1204,住友商
9001,0.49,513,527,511,526,17,3.42,0,517,東武
4569,0.39,2017,2083,2013,2074,70,3.42,0,2039,キョーリン
5196,0.3,573,595,572,587,19,3.41,0,577,鬼ゴム
9202,0.51,345,354,342,352,11,3.41,0,347,ＡＮＡＨＤ
5802,0.53,1568,1627,1552,1612,54,3.41,0,1585,住友電
9719,0.47,4010,4190,3985,4150,140,3.4,0,4080,ＳＣＳＫ
7259,0.45,4160,4330,4135,4310,145,3.39,0,4238,アイシン
8795,0.62,1530,1585,1518,1563,52,3.39,0,1537,Ｔ＆Ｄ
9048,0.45,461,473,457,472,15,3.39,0,464,名鉄
8306,0.63,750,771,733,769,25,3.38,0,757,三菱ＵＦＪ
5020,0.17,443,449,432,445,14,3.37,0,438,ＪＸ
6481,0.43,2032,2144,2017,2106,70,3.37,0,2071,ＴＨＫ
9007,0.57,1043,1074,1041,1072,35,3.36,0,1054,小田急
6268,0.45,2355,2443,2348,2428,80,3.34,0,2388,ナブテスコ
7267,0.5,3582,3689,3520,3671,121,3.32,0,3611,ホンダ
4631,0.51,264,273,262,271,8,3.32,0,267,ＤＩＣ
4719,0.33,1643,1719,1638,1698,55,3.3,0,1670,アルファシステムズ
5233,0.36,386,398,385,395,12,3.29,0,389,太平洋セメ
4151,0.43,1909,1986,1909,1973,64,3.29,0,1941,協和キリン
9787,0.3,3605,3750,3575,3725,120,3.25,0,3666,イオンディラ
7832,0.31,2598,2691,2567,2680,86,3.25,1,2637,バンナムＨＤ
9739,0.41,900,943,894,932,29,3.22,0,917,NSW
4205,0.41,970,1002,966,998,31,3.21,0,982,ゼオン
8628,0.7,972,1007,965,1004,31,3.19,0,988,松井
7741,0.49,4372,4524,4372,4496,142,3.18,0,4425,ＨＯＹＡ
8601,0.7,797,827,787,821,25,3.17,0,808,大和
6674,0.42,432,444,430,441,13,3.17,0,434,ＧＳユアサ
6326,0.56,1762,1818,1751,1800,56,3.17,0,1772,クボタ
4555,0.37,7390,7660,7380,7630,240,3.16,0,7510,沢井製薬
3636,0.4,2750,2894,2701,2824,88,3.15,0,2780,三菱総合研究所
4508,0.43,2000,2075,1986,2068,64,3.14,0,2036,田辺三菱
8897,0.39,469,493,464,479,14,3.13,0,472,タカラレーベ
6861,0.54,52520,54550,52090,54310,1700,3.13,0,53467,キーエンス
6302,0.5,496,520,482,514,15,3.11,0,506,住友重
3003,0.44,1065,1103,1053,1096,33,3.1,0,1079,ヒューリック
1878,0.34,12430,12790,12330,12705,390,3.08,0,12510,大東建
6506,0.53,1283,1343,1281,1332,40,3.08,0,1312,安川電
4708,0.27,1166,1187,1141,1171,35,3.07,0,1153,もしもしＨＬ
6856,0.5,4000,4125,3985,4100,125,3.07,0,4037,堀場製
9031,0.47,570,589,570,587,17,3.07,0,578,西鉄
8253,0.58,2238,2351,2235,2324,70,3.06,0,2289,クレセゾン
9468,0.21,1378,1427,1354,1414,42,3.04,0,1393,カドカワドワンゴ
8385,0.63,1288,1325,1288,1322,39,3.03,0,1302,伊予銀
3116,0.51,1900,1961,1892,1946,58,3.03,0,1917,トヨタ紡織
1417,0.34,1069,1112,1069,1094,32,3.02,0,1078,ミライト・ホールディングス
6395,0.33,1570,1618,1554,1602,47,3.0,0,1578,タダノ
6923,0.41,2243,2326,2240,2304,68,2.99,0,2270,スタンレー
2359,0.32,795,808,791,803,23,2.99,0,791,コア
6501,0.6,654,676,639,672,19,2.98,0,663,日立
6755,0.3,1410,1460,1407,1442,42,2.98,0,1421,富士通ゼ
9742,0.41,963,980,941,976,28,2.97,0,962,アイネス
8051,0.53,889,919,887,908,26,2.97,0,895,山善
8379,0.59,619,640,616,639,18,2.97,0,630,広島銀
9062,0.53,559,574,555,573,16,2.97,0,565,日通
1951,0.44,1175,1218,1172,1212,35,2.97,0,1194,協エクシオ
9531,0.46,623,643,622,641,18,2.96,0,632,東ガス
7013,0.55,364,375,363,371,10,2.96,0,366,ＩＨＩ
2674,0.45,1390,1448,1368,1422,41,2.95,0,1402,ハードオフコーポレーション
8002,0.49,632,647,628,644,18,2.95,0,635,丸紅
3099,0.51,1834,1881,1821,1871,54,2.94,0,1844,三越伊勢丹
8058,0.42,2100,2153,2058,2145,62,2.94,0,2114,三菱商
9045,0.51,733,756,732,751,21,2.93,0,740,京阪電
3382,0.57,5040,5195,5023,5144,149,2.92,0,5070,セブン＆アイ
3141,0.26,5010,5050,4940,5040,145,2.9,0,4969,ウエルシア
5201,0.43,710,735,697,727,20,2.89,0,717,旭硝子
4689,0.44,471,490,465,486,13,2.88,0,479,ヤフー
6474,0.43,540,560,529,556,15,2.88,0,548,不二越
1983,0.15,1160,1192,1143,1186,33,2.87,0,1169,東芝プラ
5970,0.38,1221,1227,1178,1193,33,2.85,0,1176,ジーテクト
2131,0.19,1169,1194,1163,1191,33,2.85,0,1174,アコーディア
7240,0.49,2775,2870,2757,2828,79,2.83,0,2788,ＮＯＫ
8327,0.51,308,318,306,318,8,2.83,0,314,西日シ銀
7203,0.64,6825,6980,6789,6920,195,2.83,0,6823,トヨタ
9375,0.49,4325,4485,4320,4450,125,2.83,0,4388,近鉄エクス
4503,0.49,1701,1780,1664,1768,49,2.83,0,1743,アステラス
8331,0.63,820,849,815,848,23,2.83,0,836,千葉銀
6370,0.45,2401,2471,2386,2450,68,2.82,0,2416,栗田工
6651,0.5,2204,2287,2184,2266,63,2.82,0,2234,日東工業
3626,0.35,2588,2657,2571,2636,73,2.81,0,2599,ITホールディングス
8332,0.57,694,714,686,713,19,2.81,0,704,横浜銀
6460,0.4,1176,1223,1172,1213,33,2.8,0,1196,セガサミー
6463,0.48,2684,2785,2665,2751,76,2.8,0,2713,ＴＰＲ
4114,0.3,1717,1758,1701,1754,48,2.79,0,1730,日触媒
6504,0.47,455,470,453,467,12,2.78,0,461,富士電機
8354,0.58,561,578,558,576,15,2.78,0,568,ふくおかＦＧ
7282,0.53,2265,2338,2252,2319,63,2.76,0,2287,豊田合
6479,0.41,1482,1546,1476,1527,41,2.75,0,1506,ミネベア
6952,0.42,2193,2304,2158,2254,61,2.75,0,2224,カシオ
8359,0.57,780,804,780,803,21,2.74,0,792,八十二
8418,0.59,1419,1464,1419,1463,39,2.73,0,1443,山口ＦＧ
8840,0.47,178,185,178,184,4,2.72,0,182,大京
6366,0.32,829,857,810,853,22,2.7,0,842,千代建
7278,0.45,2596,2690,2580,2666,71,2.7,0,2630,エクセディ
4902,0.55,1254,1307,1253,1303,34,2.69,0,1286,コニカミノル
9008,0.56,876,898,876,894,23,2.68,0,882,京王
9936,0.32,3770,3810,3715,3800,100,2.66,0,3750,王将フード
2809,0.33,2420,2461,2393,2451,64,2.65,0,2419,キユーピー
4061,0.57,482,495,475,494,12,2.63,0,488,電化
5949,0.35,2159,2224,2143,2203,57,2.63,0,2174,ユニプレス
5214,0.37,513,535,505,533,13,2.63,0,526,日電硝
7245,0.46,1005,1043,999,1027,26,2.63,0,1014,大同メ
5334,0.42,2840,2967,2834,2936,76,2.62,0,2898,特殊陶
8616,0.65,750,775,743,768,19,2.6,0,758,東海東京
8697,0.66,3390,3545,3365,3505,90,2.6,0,3460,日本取引所
6741,0.46,1060,1095,1053,1082,27,2.59,0,1068,日本信号
5471,0.38,419,430,413,427,10,2.58,0,422,大同特鋼
8233,0.5,1026,1047,1016,1045,26,2.58,0,1032,高島屋
8439,0.56,3445,3560,3415,3535,90,2.57,0,3490,ＴＣリース
4842,0.23,310,315,307,312,7,2.56,0,308,ＵＳＥＮ
6412,0.38,2300,2349,2287,2347,59,2.56,0,2317,平和
8282,0.3,3685,3780,3635,3745,95,2.56,0,3697,ケーズＨＤ
7458,0.2,4300,4395,4290,4365,110,2.54,0,4310,第一興商
4519,0.59,4245,4430,4230,4420,110,2.51,0,4365,中外薬
4901,0.53,4613,4702,4526,4686,116,2.5,0,4629,富士フイルム
4298,0.17,1601,1670,1598,1640,40,2.5,0,1620,プロトコーポレーション
6503,0.59,1140,1181,1133,1174,28,2.47,0,1160,三菱電
3407,0.58,911,939,905,933,22,2.47,0,922,旭化成
8309,0.59,482,491,470,487,11,2.46,0,482,三井住友トラ
7595,0.47,1642,1686,1640,1669,40,2.46,0,1649,アルゴグラフィックス
3911,0.18,1186,1247,1166,1226,29,2.45,1,1211,Aiming
8012,0.67,1356,1400,1349,1391,33,2.44,0,1374,長瀬産業
5711,0.43,362,372,358,369,8,2.44,0,365,三菱マ
9064,0.47,2208,2286,2204,2277,54,2.42,0,2250,ヤマトＨＤ
3405,0.62,1384,1417,1371,1412,33,2.41,0,1395,クラレ
8382,0.58,1640,1674,1625,1670,39,2.4,0,1650,中国銀
2317,0.41,1067,1093,1050,1086,25,2.39,0,1073,システナ
4521,0.31,5460,5550,5360,5490,130,2.39,1,5429,科研薬
7276,0.49,3770,3885,3755,3825,90,2.38,0,3780,小糸製
2914,0.36,4070,4105,3965,4080,96,2.38,0,4032,ＪＴ
8031,0.4,1467,1494,1450,1489,34,2.35,0,1472,三井物
1928,0.46,1680,1718,1662,1708,39,2.34,0,1688,積ハウス
8566,0.55,3200,3285,3200,3255,75,2.33,0,3217,リコーリース
8334,0.57,757,774,752,772,17,2.33,0,763,群馬銀
2503,0.48,1645,1678,1637,1672,38,2.33,0,1653,キリンＨＤ
4684,0.44,5100,5280,5100,5200,120,2.33,0,5140,オービック
9603,0.33,3905,3995,3890,3930,90,2.32,0,3885,ＨＩＳ
6703,0.43,214,220,213,217,4,2.3,0,215,ＯＫＩ
9989,0.34,6380,6610,6370,6580,150,2.29,0,6506,サンドラッグ
6417,0.38,4330,4435,4310,4430,100,2.28,0,4380,ＳＡＮＫＹＯ
8586,0.44,2761,2846,2741,2824,63,2.27,0,2792,日立キャピ
3349,0.15,14230,14670,14190,14620,330,2.26,0,14455,コスモス薬品
4793,0.14,886,900,886,890,19,2.25,0,880,富士通ビー・エス・シー
7731,0.4,1497,1527,1466,1516,33,2.24,0,1499,ニコン
8801,0.62,3242,3304,3166,3272,72,2.23,0,3236,三井不
8129,0.29,2520,2593,2500,2556,56,2.23,0,2528,東邦ＨＤ
8001,0.4,1335,1361,1312,1349,29,2.22,0,1334,伊藤忠
6465,0.45,7100,7290,6980,7260,160,2.22,0,7180,ホシザキ電機
8214,0.34,1403,1424,1385,1409,30,2.2,0,1394,ＡＯＫＩＨＤ
4534,0.5,7230,7380,7080,7320,160,2.2,0,7240,持田薬
4523,0.45,7466,7659,7426,7630,166,2.19,0,7548,エーザイ
4004,0.43,137,138,134,137,2,2.19,0,136,昭電工
9041,0.49,409,415,407,414,8,2.17,0,410,近鉄ＧＨＤ
4204,0.56,1265,1301,1264,1292,27,2.17,0,1278,積水化
9682,0.38,2508,2581,2499,2562,54,2.15,0,2535,DTS
2267,0.47,6480,6660,6460,6550,140,2.15,0,6481,ヤクルト
4704,0.61,4110,4270,4110,4245,90,2.14,0,4200,トレンド
1721,0.36,1413,1465,1412,1464,30,2.12,0,1449,コムシスＨＤ
7262,0.27,1438,1469,1419,1467,30,2.11,0,1452,ダイハツ
7988,0.45,4500,4595,4455,4570,95,2.1,1,4523,ニフコ
4530,0.37,4085,4165,4050,4090,85,2.1,0,4048,久光薬
6361,0.3,469,479,463,478,9,2.09,0,473,荏原
5713,0.35,1406,1445,1379,1433,29,2.09,0,1418,住友鉱
8273,0.45,5020,5090,4960,5060,105,2.09,0,5008,イズミ
8056,0.44,1253,1284,1235,1253,25,2.08,1,1240,日本ユニシス
7860,0.2,1487,1517,1480,1500,30,2.07,0,1485,エイベＧＨＤ
7483,0.41,2026,2083,2026,2060,41,2.04,0,2039,ドウシシャ
3197,0.25,1682,1722,1655,1714,34,2.04,0,1697,すかいらーく
8270,0.45,739,748,727,746,14,2.01,0,739,ユニーＧＨＤ
1605,0.26,1118,1155,1103,1145,22,2.01,0,1134,国際石開帝石
4634,0.61,444,449,438,448,8,2.01,0,444,洋インキＨＤ
9831,0.33,444,456,433,451,8,2.0,0,447,ヤマダ電
5857,0.34,1685,1715,1651,1710,33,1.99,0,1693,アサヒＨＤ
4063,0.63,6440,6607,6360,6573,130,1.99,0,6508,信越化
2702,0.23,2606,2622,2584,2615,51,1.99,0,2589,マクドナルド
7520,0.32,1096,1143,1077,1111,21,1.98,0,1100,エコス
4540,0.36,2565,2618,2556,2602,50,1.96,0,2577,ツムラ
4837,0.18,503,511,502,511,9,1.96,0,506,シダックス
6902,0.67,5134,5290,5101,5248,102,1.96,0,5197,デンソー
4581,0.49,7610,7790,7580,7720,150,1.96,0,7645,大正薬ＨＤ
5991,0.41,1112,1146,1106,1137,21,1.93,0,1126,ニッパツ
2269,0.46,18200,18400,17880,18310,350,1.92,0,18145,明治ＨＤ
8015,0.61,2574,2660,2563,2652,50,1.92,0,2627,豊田通商
8358,0.6,2204,2248,2189,2237,42,1.92,0,2216,スルガ銀
2915,0.31,1594,1616,1570,1592,29,1.88,0,1577,ケンコーマヨネーズ
1925,0.56,2728,2798,2706,2777,51,1.87,0,2752,ハウス
4755,0.38,1608,1633,1563,1623,29,1.85,0,1609,楽天
2229,0.38,4340,4460,4335,4405,80,1.84,0,4365,カルビー
8355,0.62,1218,1251,1211,1247,22,1.84,0,1236,静岡銀
4527,0.34,1992,2046,1988,2019,36,1.83,0,2001,ロート
7459,0.47,1973,2028,1964,2008,35,1.79,0,1990,メディパル
8508,0.26,940,963,916,956,16,1.78,1,948,Ｊトラスト
5938,0.29,2361,2379,2312,2375,41,1.77,0,2354,ＬＩＸＩＬグ
7011,0.56,561,572,549,566,9,1.77,0,561,三菱重
2181,0.37,4790,4920,4730,4875,85,1.76,0,4833,テンプＨＤ
8830,0.62,3890,4024,3814,3986,69,1.76,0,3952,住友不
7701,0.49,1650,1685,1633,1675,28,1.73,0,1661,島津製作所
9364,0.51,960,997,956,991,16,1.72,0,983,上組
7242,0.48,347,355,342,350,5,1.71,0,347,ＫＹＢ
9532,0.45,470,478,461,477,7,1.68,0,473,大ガス
8184,0.43,2936,2936,2831,2876,47,1.67,0,2852,島忠
4185,0.42,1829,1883,1812,1869,30,1.66,0,1854,ＪＳＲ
3088,0.29,5530,5640,5420,5620,90,1.62,0,5576,マツキヨＨＤ
4206,0.47,2411,2471,2372,2435,38,1.6,0,2416,アイカ
2331,0.4,4740,4835,4710,4810,75,1.58,1,4773,ALSOK
1722,0.45,817,833,801,829,12,1.57,0,823,ミサワホーム
8802,0.53,2493,2585,2460,2561,39,1.56,0,2541,菱地所
4761,-0.11,624,649,624,643,9,1.56,0,638,さくらケーシーエス
