Code,Prev,Trend,Pred,Close,Pred-D,Pred-U,Errata-D,Errata-U,Correct,Trend-Correct,Pred-Ratio,Trend-Ratio,Trend-Correct-Ratio,Total-Correct-Ratio,Predict-mean,Predict-max,Predict-min
1417.0,1053.0,0.0,1054.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.135561745589598,,,,,,
1605.0,1084.0,0.0,1098.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09115770282588187,,,,,,
1719.0,715.0,0.0,725.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6282225237449097,,,,,,
1721.0,1372.0,0.0,1404.0,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3643949930458916,,,,,,
1722.0,771.0,0.0,782.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12804097311138207,,,,,,
1801.0,747.0,0.0,756.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.690507152145642,,,,,,
1802.0,975.0,0.0,981.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9000000000000057,,,,,,
1808.0,1309.0,0.0,1315.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.272273699215972,,,,,,
1812.0,624.0,0.0,629.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.631578947368425,,,,,,
1878.0,12150.0,0.0,12234.0,12510.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2062350119904153,,,,,,
1881.0,2001.0,1.0,2038.0,2039.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.04904364884747281,,,,,,
1911.0,1326.0,0.0,1349.0,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.172161172161168,,,,,,
1925.0,2874.0,0.0,2915.0,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6386105544422236,,,,,,
1928.0,1814.0,0.0,1817.0,1868.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7301927194860838,,,,,,
1951.0,1149.0,0.0,1170.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25706940874034956,,,,,,
1952.0,960.0,0.0,971.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2207527975585037,,,,,,
1963.0,1621.0,0.0,1658.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744214372716158,,,,,,
1983.0,1230.0,0.0,1237.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4025764895330184,,,,,,
2002.0,1615.0,0.0,1609.0,1710.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.906432748538009,,,,,,
2121.0,3970.0,1.0,4062.0,4000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.5500000000000114,,,,,,
2131.0,1150.0,0.0,1161.0,1137.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1108179419525186,,,,,,
2181.0,4955.0,0.0,4950.0,5310.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.779661016949163,,,,,,
2229.0,3845.0,0.0,3902.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5859872611464993,,,,,,
2267.0,5830.0,0.0,5919.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6480263157894797,,,,,,
2269.0,17190.0,0.0,17085.0,18030.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.241264559068213,,,,,,
2282.0,2420.0,0.0,2444.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7037037037037095,,,,,,
2294.0,1878.0,1.0,1866.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.480000000000004,,,,,,
2317.0,1149.0,0.0,1163.0,1129.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0115146147032874,,,,,,
2327.0,4935.0,0.0,4920.0,4980.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2048192771084416,,,,,,
2331.0,5280.0,0.0,5250.0,5320.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3157894736842195,,,,,,
2359.0,783.0,0.0,792.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25188916876574297,,,,,,
2371.0,1843.0,1.0,1848.0,1896.0,0.0,1.0,0.0,1.0,1.0,1.0,-2.5316455696202524,,,,,,
2395.0,402.0,0.0,403.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.17647058823529,,,,,,
2412.0,1986.0,0.0,2037.0,1954.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2476970317297855,,,,,,
2413.0,2354.0,1.0,2389.0,2371.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7591733445803612,,,,,,
2432.0,2263.0,0.0,2283.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284015852047474,,,,,,
2433.0,1146.0,0.0,1150.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7765314926660949,,,,,,
2502.0,3755.0,0.0,3781.0,3889.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7770635124710736,,,,,,
2503.0,1582.0,0.0,1598.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.175015460729739,,,,,,
2593.0,2422.0,0.0,2418.0,2452.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3866231647634493,,,,,,
2651.0,8400.0,0.0,8355.0,8670.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.633217993079583,,,,,,
2670.0,6750.0,0.0,6754.0,6850.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.401459854014604,,,,,,
2674.0,1478.0,0.0,1433.0,1514.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.350066050198151,,,,,,
2681.0,1926.0,0.0,1929.0,1914.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7836990595611297,,,,,,
2695.0,3700.0,0.0,3704.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43010752688171294,,,,,,
2702.0,2648.0,0.0,2641.0,2662.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7888805409466499,,,,,,
2726.0,3455.0,0.0,3472.0,3370.0,0.0,0.0,0.0,0.0,0.0,1.0,3.026706231454,,,,,,
2768.0,231.0,0.0,235.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8438818565400794,,,,,,
2780.0,2739.0,0.0,2778.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250270855904631,,,,,,
2782.0,5350.0,1.0,5359.0,5450.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.6697247706422047,,,,,,
2784.0,2099.0,0.0,2105.0,2077.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3480982185845107,,,,,,
2801.0,3295.0,0.0,3347.0,3440.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7034883720930196,,,,,,
2802.0,2425.0,0.0,2424.0,2561.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.349472862163225,,,,,,
2809.0,2311.0,0.0,2309.0,2390.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.3891213389121333,,,,,,
2871.0,689.0,0.0,696.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.395604395604394,,,,,,
2875.0,4350.0,0.0,4325.0,4475.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.351955307262571,,,,,,
2897.0,5230.0,0.0,5234.0,5410.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.253234750462113,,,,,,
2914.0,3992.0,0.0,4000.0,4146.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5214664737095944,,,,,,
2915.0,1535.0,1.0,1557.0,1572.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.954198473282446,,,,,,
3003.0,1018.0,0.0,1021.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.462962962962962,,,,,,
3048.0,1032.0,0.0,1034.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4812319538017249,,,,,,
3064.0,5450.0,0.0,5426.0,5480.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9854014598540175,,,,,,
3086.0,1827.0,0.0,1817.0,1901.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.418726985796951,,,,,,
3088.0,5110.0,0.0,5100.0,5190.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.734104046242777,,,,,,
3092.0,3765.0,1.0,3690.0,3825.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.529411764705884,,,,,,
3099.0,1776.0,0.0,1781.0,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.274944567627486,,,,,,
3116.0,1990.0,0.0,2018.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992007992007899,,,,,,
3141.0,5430.0,0.0,5385.0,5660.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.858657243816253,,,,,,
3197.0,1565.0,0.0,1561.0,1562.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.06402048655569104,,,,,,
3231.0,2286.0,1.0,2291.0,2423.0,0.0,1.0,0.0,1.0,1.0,1.0,-5.447791993396606,,,,,,
3289.0,782.0,0.0,787.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.37424058323208,,,,,,
3291.0,1857.0,0.0,1859.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4285714285714306,,,,,,
3349.0,13990.0,0.0,13975.0,14280.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.135854341736703,,,,,,
3360.0,2487.0,0.0,2527.0,2593.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5453143077516387,,,,,,
3382.0,5288.0,1.0,5222.0,5344.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.282934131736525,,,,,,
