Code,Prev,Trend,Pred,Close,Pred-D,Pred-U,Errata-D,Errata-U,Correct,Trend-Correct,Pred-Ratio,Trend-Ratio,Trend-Correct-Ratio,Total-Correct-Ratio,Predict-mean,Predict-max,Predict-min
1417.0,1152.0,1.0,1130.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5281690140845114,,,,,,
1605.0,1229.0,1.0,1197.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0458265139116207,,,,,,
1719.0,782.0,1.0,768.0,795.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.3962264150943327,,,,,,
1721.0,1524.0,1.0,1514.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649006622516623,,,,,,
1722.0,863.0,1.0,850.0,869.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.1864211737629375,,,,,,
1801.0,818.0,1.0,802.0,822.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4330900243308946,,,,,,
1802.0,1054.0,1.0,1039.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.047619047619051,,,,,,
1808.0,1462.0,1.0,1460.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312543798177998,,,,,,
1812.0,685.0,1.0,673.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3196480938416357,,,,,,
1878.0,13255.0,1.0,13110.0,13270.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2057272042200395,,,,,,
1881.0,2049.0,1.0,2015.0,2065.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4213075060532674,,,,,,
1911.0,1350.0,1.0,1337.0,1360.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6911764705882462,,,,,,
1925.0,2994.0,1.0,2951.0,2981.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0063737001006388,,,,,,
1928.0,1812.0,1.0,1791.0,1812.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1589403973509889,,,,,,
1951.0,1247.0,1.0,1235.0,1247.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9623095429029718,,,,,,
1952.0,992.0,0.0,967.0,983.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.6276703967446622,,,,,,
1963.0,1833.0,0.0,1779.0,1773.0,1.0,0.0,1.0,0.0,1.0,1.0,0.33840947546531197,,,,,,
1983.0,1303.0,1.0,1258.0,1325.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.056603773584911,,,,,,
2121.0,4330.0,0.0,4302.0,4170.0,1.0,0.0,1.0,0.0,1.0,1.0,3.165467625899282,,,,,,
2131.0,1233.0,1.0,1223.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16380016380014695,,,,,,
2181.0,5300.0,1.0,5135.0,5420.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.258302583025838,,,,,,
2229.0,4630.0,1.0,4610.0,4645.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7534983853606008,,,,,,
2267.0,6860.0,1.0,6825.0,6780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637168141592866,,,,,,
2269.0,19670.0,1.0,19442.0,19750.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5594936708860843,,,,,,
2282.0,2798.0,1.0,2785.0,2800.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5357142857142776,,,,,,
2294.0,1890.0,1.0,1883.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31762837480148676,,,,,,
2317.0,1121.0,1.0,1110.0,1142.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.802101576182139,,,,,,
2327.0,4665.0,1.0,4589.0,4695.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2577209797657076,,,,,,
2331.0,5070.0,1.0,5060.0,5300.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.528301886792448,,,,,,
2359.0,833.0,1.0,823.0,842.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2565320665083135,,,,,,
2371.0,1934.0,0.0,1926.0,1928.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.10373443983402808,,,,,,
2395.0,490.0,0.0,481.0,492.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.235772357723576,,,,,,
2412.0,2145.0,1.0,2157.0,2180.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0550458715596278,,,,,,
2413.0,2700.0,0.0,2682.0,2812.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.623044096728307,,,,,,
2432.0,2222.0,1.0,2174.0,2216.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8953068592057747,,,,,,
2433.0,1229.0,1.0,1203.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9060955518945661,,,,,,
2502.0,3922.0,1.0,3893.0,4002.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7236381809095462,,,,,,
2503.0,1777.0,1.0,1748.0,1782.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9079685746352482,,,,,,
2593.0,2741.0,1.0,2684.0,2869.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.4482398048100436,,,,,,
2651.0,8510.0,0.0,8455.0,8660.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.3672055427251735,,,,,,
2670.0,7210.0,1.0,7200.0,7360.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.173913043478265,,,,,,
2674.0,1453.0,1.0,1447.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1380262249827524,,,,,,
2681.0,1844.0,1.0,1817.0,1841.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.303639326453009,,,,,,
2695.0,3415.0,1.0,3373.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059259259259263786,,,,,,
2702.0,2653.0,1.0,2640.0,2670.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1235955056179847,,,,,,
2726.0,3590.0,1.0,3548.0,3610.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.717451523545705,,,,,,
2768.0,262.0,1.0,254.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1673151750972721,,,,,,
2780.0,3015.0,0.0,3012.0,3050.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.245901639344254,,,,,,
2782.0,5750.0,1.0,5725.0,5850.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.1367521367521363,,,,,,
2801.0,3950.0,1.0,3898.0,3905.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1792573623559548,,,,,,
2802.0,2642.0,1.0,2606.0,2671.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4335454885810606,,,,,,
2809.0,2637.0,1.0,2614.0,2676.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3168908819133094,,,,,,
2871.0,736.0,1.0,729.0,742.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7520215633423248,,,,,,
2875.0,4455.0,1.0,4435.0,4550.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.5274725274725256,,,,,,
2897.0,5740.0,1.0,5710.0,5760.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8680555555555571,,,,,,
2914.0,4300.0,1.0,4244.0,4329.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9635019635019688,,,,,,
2915.0,1633.0,1.0,1618.0,1667.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.939412117576495,,,,,,
3003.0,1125.0,1.0,1116.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3048.0,1195.0,1.0,1187.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2798634812286593,,,,,,
3064.0,6080.0,0.0,6061.0,6140.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.286644951140076,,,,,,
3086.0,1971.0,1.0,1957.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6094464195022908,,,,,,
3088.0,5760.0,1.0,5740.0,5830.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.543739279588337,,,,,,
3092.0,3730.0,0.0,3681.0,3700.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.5135135135135016,,,,,,
3099.0,1939.0,1.0,1912.0,1942.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5447991761071052,,,,,,
3116.0,2045.0,1.0,2001.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0385756676557776,,,,,,
3141.0,5460.0,1.0,5402.0,5820.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.182130584192436,,,,,,
3197.0,1808.0,1.0,1786.0,1873.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.644954618259476,,,,,,
