銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
4722,フューチャーアーキテクト(株),709,702,708.7742999999999,699,709,690,101000,33794,47664000,2.68,19.0,11.43,2.11,62.01,336.8,70900,100,876,613
4726,ソフトバンク・テクノロジー(株),1257,1270,1256.9108999999999,1297,1297,1236,13000,13419,10675400,1.59,20.0,12.19,1.22,103.11,1033.73,125700,100,1494,1092
4732,(株)ユー・エス・エス,2154,2150,2153.9,2155,2182,2137,746700,674741,313250000,1.89,40.8,23.8,3.87,90.5,556.65,215400,100,2579,1752
4739,伊藤忠テクノソリューションズ(株),2670,2659,2670.0834999999997,2654,2673,2628,354200,320400,120000000,2.43,65.0,17.15,1.81,155.69,1476.57,267000,100,3235,2050
4751,(株)サイバーエージェント,4810,4955,4809.851100000001,4900,4910,4730,743200,304056,63213300,1.04,50.0,21.51,4.57,223.61,1051.4,481000,100,7190,4290
4755,楽天(株),1734,1733,,1733,1735,1690,5196400,2479657,1430021200,,,,3.75,,462.36,173400,100,2395,1524
4761,(株)さくらケーシーエス,654,661,653.9676000000001,661,661,654,2100,7325,11200000,1.83,12.0,48.84,0.49,13.39,1343.81,65400,100,730,621
4768,(株)大塚商会,6400,6330,6400.2474,6250,6410,6230,340900,608007,95001060,1.48,95.0,25.71,3.7,248.94,1728.42,640000,100,7250,3615
4777,(株)ガーラ,875,909,,895,912,856,277000,13786,15755500,0.0,0.0,,13.58,,64.42,87500,100,3475,613
4793,(株)富士通ビー・エス・シー,923,907,923.2326,907,923,907,400,10891,11800000,2.93,27.0,16.02,0.63,57.63,1474.3,92300,100,1030,831
4812,ＩＳＩＤ,1452,1413,,1433,1452,1395,30000,47322,32591240,1.93,28.0,,1.2,,1212.73,145200,100,1574,1093
4832,ＪＦＥシステムズ(株),1180,1180,1179.616,1180,1198,1180,300,9267,7853000,2.54,30.0,9.55,0.92,123.52,1285.36,118000,100,1400,1060
4837,シダックス(株),517,516,516.9501,518,520,515,21500,21155,40918762,2.9,15.0,33.59,1.12,15.39,462.97,51700,100,578,480
4842,(株)ＵＳＥＮ,327,327,327.0176,333,333,322,198300,67738,207148891,,,11.23,2.68,29.12,121.87,32700,100,388,295
4901,富士フイルムホールディングス(株),4989,4991,4988.306299999999,5019,5024,4934,3432800,2567468,514625728,1.3,65.0,19.97,0.95,249.79,5244.72,498900,100,5293,3631
4902,コニカミノルタ(株),1332,1345,1332.1332,1351,1356,1317,2422000,669549,502664337,2.25,30.0,13.32,1.24,100.01,1072.06,133200,100,1652,1146
4911,(株)資生堂,2544,2634,,2590,2645,2535,4153900,1017800,400000000,0.79,20.0,,2.64,,964.13,254450,100,3328,1646
4912,ライオン(株),1062,1056,1061.95,1057,1069,1049,953000,317660,299115346,0.94,10.0,33.5,2.34,31.7,453.88,1062000,1000,1225,600
4922,(株)コーセー,12010,11920,12009.937100000001,12120,12240,11670,2711000,727716,60592541,0.62,74.0,42.29,4.79,283.99,2505.6,1201000,100,13670,4570
4924,(株)ドクターシーラボ,2177,2197,2176.5099999999998,2197,2208,2159,156500,110710,50854600,1.88,41.0,20.06,4.7,108.5,462.86,217700,100,2495,1892
4927,(株)ポーラ・オルビスホールディングス,7260,7200,7260.641599999999,7200,7300,7150,162000,415882,57284039,2.07,150.0,38.23,2.26,189.92,3215.65,726000,100,8410,4835
4967,小林製薬(株),9430,9320,9431.5312,9300,9450,9210,112800,401011,42525000,0.98,92.0,29.54,2.7,319.28,3497.31,943000,100,10770,6860
4968,荒川化学工業(株),1121,1117,1121.1048,1120,1137,1119,32900,22906,20433700,2.68,30.0,9.48,0.49,118.26,2268.71,112100,100,1547,970
5002,昭和シェル石油(株),1037,1040,1037.3543,1049,1052,1020,1225400,390794,376850400,3.66,38.0,14.47,1.45,71.69,715.61,103700,100,1250,950
5012,東燃ゼネラル石油(株),1210,1197,1209.8683999999998,1205,1217,1182,2836000,683870,565182000,3.14,38.0,29.38,1.63,41.18,741.42,1210000,1000,1267,974
5019,出光興産(株),2078,2065,2079.594,2100,2100,2034,945700,332480,160000000,2.41,50.0,5.94,0.57,350.1,3655.05,207800,100,2618,1853
5020,ＪＸホールディングス(株),468,469,469.1115,472,472,460,13066800,1170133,2495485929,3.41,16.0,7.29,0.59,64.35,795.64,46890,100,568,417
5101,横浜ゴム(株),2382,2391,2381.35,2400,2439,2359,707500,403866,169549081,2.18,52.0,9.82,1.12,242.5,2135.18,238200,100,2904,2094
5105,東洋ゴム工業(株),2714,2703,2713.7527999999998,2691,2734,2673,758000,345164,127179073,1.66,45.0,28.72,1.94,94.49,1401.41,271400,100,3030,2107
5108,(株)ブリヂストン,4067,4145,4065.4704999999994,4148,4179,4040,3651500,3307294,813102321,2.95,120.0,9.95,1.47,408.59,2765.74,406750,100,5182,3754
5110,住友ゴム工業(株),1718,1725,1717.1972999999998,1730,1749,1702,1060300,451908,263043057,2.91,50.0,8.19,1.09,209.67,1579.25,171800,100,2313,1593
5186,ニッタ(株),2906,2931,2904.8656,2944,2950,2877,61300,87972,30272503,1.65,48.0,11.24,1.03,258.44,2812.29,290600,100,3530,2648
5196,鬼怒川ゴム工業(株),590,608,589.9127,604,606,586,311000,39707,67299522,2.03,12.0,7.93,1.07,74.39,552.88,590000,1000,727,478
5201,旭硝子(株),721,737,720.9263,744,745,719,5314000,855615,1186705905,2.5,18.0,20.83,0.67,34.61,1076.52,721000,1000,843,564
5214,日本電気硝子(株),536,540,535.9463999999999,543,550,535,4467000,266722,497616234,2.99,16.0,33.33,0.51,16.08,1041.28,536000,1000,726,505
5233,太平洋セメント(株),411,414,411.0015,417,417,408,6226000,508736,1237800586,1.46,6.0,13.65,1.65,30.11,248.79,411000,1000,428,340
5332,ＴＯＴＯ(株),1788,1800,1787.5616000000002,1800,1827,1783,2833000,632885,353962595,1.57,28.0,18.92,2.19,94.48,817.36,1788000,1000,2304,1237
5334,日本特殊陶業(株),2982,3025,2982.4307,3030,3040,2955,757700,666611,223544820,1.41,42.0,14.11,1.82,211.37,1635.46,298200,100,3900,2834
5393,ニチアス(株),776,778,776.1446,771,779,754,455000,99716,128500619,2.32,18.0,11.11,1.18,69.86,659.19,776000,1000,857,637
5401,新日鐵住金(株),249,257,249.7696,255,256,247,56823000,2372953,9503214022,,,8.77,0.77,28.48,324.28,249700,1000,350,227
5411,ジェイ　エフ　イー　ホールディングス(株),1882,1947,,1907,1933,1871,5093800,1156680,614438399,,,,0.56,,3354.78,188250,100,3081,1734
5471,大同特殊鋼(株),450,462,449.9287,454,458,444,4901000,195519,434487693,2.22,10.0,10.27,0.75,43.81,599.05,450000,1000,609,411
5486,日立金属(株),1538,1582,1538.1871999999998,1582,1582,1521,1663800,659655,428904352,1.69,26.0,9.01,1.31,170.72,1169.88,153800,100,2124,1438
5631,(株)日本製鋼所,403,419,403.0708,414,414,403,2048000,149700,371463036,1.24,5.0,22.22,1.08,18.14,372.07,403000,1000,585,376
5706,三井金属,249,258,249.0976,253,257,248,11517000,142669,572966166,2.41,6.0,6.08,0.71,40.97,350.42,249000,1000,374,232
5711,三菱マテリアル(株),390,398,389.9346,394,401,387,9047000,512809,1314895351,2.56,10.0,7.86,0.88,49.61,442.54,390000,1000,518,353
5713,住友金属鉱山(株),1541,1549,1540.2084,1520,1549,1501,5298000,896289,581628031,3.11,48.0,8.17,0.8,188.52,1925.66,1541000,1000,2040,1379
5714,ＤＯＷＡホールディングス(株),1057,1078,1056.5592,1071,1075,1048,1034000,327613,309946031,1.7,18.0,11.58,1.64,91.24,645.62,1057000,1000,1243,837
5802,住友電気工業(株),1667,1707,1666.8743,1697,1697,1650,2567800,1323499,793940571,2.1,35.0,14.69,0.92,113.47,1812.95,166700,100,2037,1404
5857,アサヒホールディングス(株),1800,1802,1800.6548,1820,1837,1786,109100,65258,36254344,3.33,60.0,9.08,1.12,198.31,1601.68,180000,100,2376,1642
5929,三和ホールディングス(株),925,902,925.0103999999999,912,927,901,1788900,225626,243920497,2.16,20.0,15.44,1.78,59.91,520.25,92500,100,1113,779
5938,(株)ＬＩＸＩＬグループ,2502,2460,2501.9952000000003,2485,2518,2448,2055100,783262,313054255,2.4,60.0,238.74,1.3,10.48,1923.66,250200,100,2973,2233
5947,リンナイ(株),9090,9000,9090.1866,9000,9110,8940,151900,474648,52216463,0.9,82.0,21.01,1.92,432.66,4742.57,909000,100,10150,7370
5949,ユニプレス(株),2272,2285,2272.0697999999998,2266,2330,2251,217700,108259,47649173,1.54,35.0,10.01,0.85,226.98,2668.14,227200,100,2895,1892
5970,(株)ジーテクト,1251,1242,1251.3168,1229,1256,1210,112900,54958,43931260,2.08,26.0,10.17,0.53,123.04,2379.27,125100,100,1395,1022
5986,モリテック　スチール(株),309,310,308.9088,311,311,302,12400,6970,22558063,3.24,10.0,13.84,0.54,22.32,570.02,30900,100,340,282
5991,ニッパツ,1174,1202,1174.2288,1180,1188,1156,783900,286534,244066144,1.87,22.0,10.97,1.06,107.04,1110.67,117400,100,1497,979
6037,(株)ファーストロジック,2303,2310,2302.7725,2310,2336,2125,51100,12603,5472400,0.0,0.0,45.25,8.55,50.89,269.35,230300,100,5060,1582
6071,(株)ＩＢＪ,1496,1444,1495.8509999999999,1445,1512,1428,78800,18625,12450000,,,34.23,12.1,43.7,123.68,149600,100,2043,713
6093,(株)エスクロー・エージェント・ジャパン,1845,1795,1844.9969999999998,1815,1900,1760,83100,7487,4058000,,,37.73,4.71,48.9,391.78,184500,100,3036,1114
6094,(株)フリークアウト,1523,1569,1522.932,1500,1568,1500,18800,9584,6292660,0.0,0.0,106.35,4.1,14.32,371.48,152300,100,3330,1190
6136,ＯＳＧ,2459,2434,2458.752,2416,2460,2386,604400,235954,95955226,1.87,46.0,18.24,2.29,134.8,1075.35,245900,100,2939,1850
6146,(株)ディスコ,9160,9450,,9300,9400,9050,197300,327208,35721371,,,,2.11,,4343.06,916000,100,12960,8340
6201,(株)豊田自動織機,6030,6160,6031.9424,6120,6140,5960,542800,1964819,325840640,1.82,110.0,15.04,0.78,401.06,7715.68,603000,100,7670,5400
6256,(株)ニューフレアテクノロジー,4895,4800,4893.75,4870,4895,4830,12300,58740,12000000,2.55,125.0,7.25,1.26,675.0,3885.49,489500,100,6530,4170
6268,ナブテスコ(株),2421,2517,,2467,2489,2403,879800,310531,128265799,1.82,44.0,,2.09,,1157.0,242100,100,3655,2315
6273,ＳＭＣ(株),29465,30070,29470.122000000003,29600,29985,29105,170800,1985038,67369359,0.68,200.0,19.8,2.07,1488.39,14267.67,2946500,100,39265,26755
6289,(株)技研製作所,1592,1542,1591.9528,1545,1595,1541,117400,40356,25349528,1.95,31.0,16.88,1.97,94.31,806.47,159200,100,2363,1401
6301,コマツ,2014,2074,2014.8768,2057,2064,2006,6375700,1958029,971967660,2.88,58.0,13.76,1.22,146.43,1654.48,201450,100,2686,1892
6302,住友重機械工業(株),528,539,528.0626,535,538,523,4031000,324470,614527405,2.65,14.0,10.79,0.9,48.94,586.39,528000,1000,843,482
6305,日立建機(株),1760,1800,1760.22,1783,1788,1749,1809700,378602,215115038,3.41,60.0,13.86,0.75,127.0,2344.73,176000,100,2597,1654
6326,(株)クボタ,1898,1909,,1900,1910,1874,4033000,2365947,1246219180,,,,1.95,,973.45,1898500,1000,2194,1615
6361,荏原,484,497,483.86679999999996,492,494,479,4501000,225392,465686024,2.48,12.0,9.37,0.96,51.64,502.06,484000,1000,643,447
6366,千代田化工建設(株),875,898,875.1736999999999,886,895,861,14873000,227784,260324529,1.6,14.0,18.89,1.1,46.33,792.27,875000,1000,1164,810
6367,ダイキン工業(株),7238,7406,7238.2375,7309,7317,7110,1774800,2121559,293113973,1.52,110.0,16.25,1.98,445.43,3660.39,723800,100,9758,6855
6370,栗田工業(株),2526,2527,2525.5809999999997,2542,2569,2508,586400,301010,119164594,1.9,48.0,23.86,1.34,105.85,1889.16,252600,100,3150,2338
6371,(株)椿本チエイン,935,947,934.7822,946,946,923,480000,178966,191406969,2.14,20.0,11.66,1.22,80.17,765.17,935000,1000,1250,858
6395,(株)タダノ,1649,1693,1648.5803999999998,1668,1685,1627,711000,213546,129500355,1.52,25.0,10.44,1.7,157.91,971.08,1649000,1000,2075,1340
6412,(株)平和,2387,2389,2385.8142,2399,2399,2342,593700,238244,99809060,3.35,80.0,9.14,1.24,261.03,1929.41,238700,100,2840,2202
6417,(株)ＳＡＮＫＹＯ,4665,4615,4665.5612,4630,4685,4580,343400,417972,89597500,3.22,150.0,39.88,1.08,116.99,4326.73,466500,100,5120,3915
6425,(株)ユニバーサルエンターテインメント,2376,2403,2376.1875,2379,2379,2304,106300,190543,80195000,,,18.75,0.82,126.73,2883.55,237600,100,3450,1806
6448,ブラザー工業(株),1657,1686,1657.1675999999998,1685,1685,1650,982900,459877,277535866,2.17,36.0,12.12,1.19,136.73,1393.9,165700,100,2192,1522
6460,セガサミーホールディングス(株),1279,1292,1279.01,1291,1300,1266,1831300,340507,266229476,3.13,40.0,15.8,0.99,80.95,1286.88,127900,100,1878,1124
6463,ＴＰＲ(株),2933,2928,2932.3014,2967,2967,2889,106500,105439,35949099,1.64,48.0,8.09,1.36,362.46,2153.11,293300,100,3990,2590
6465,ホシザキ電機(株),7770,7700,7769.676600000001,7700,7800,7590,231700,562519,72396250,0.64,50.0,32.13,3.3,241.82,2356.65,777000,100,8340,5640
6471,日本精工(株),1494,1552,1493.646,1555,1555,1486,3538000,823595,551268104,2.28,34.0,11.55,1.68,129.32,888.52,149400,100,2120,1322
6473,(株)ジェイテクト,1709,1748,1708.6056000000003,1742,1742,1696,1241100,586676,343286307,1.99,34.0,11.96,1.2,142.86,1421.08,170900,100,2480,1617
6474,(株)不二越,560,575,560.1274,570,570,557,758000,139548,249193436,1.79,10.0,11.53,1.39,48.58,403.12,560000,1000,763,519
6479,ミネベア(株),1453,1509,1453.5364,1509,1509,1427,7220000,579991,399167695,,,10.87,2.31,133.72,630.11,1453000,1000,2358,1404
6481,ＴＨＫ(株),2109,2154,2109.4688,2143,2154,2072,1252600,282304,133856903,2.66,56.0,11.56,1.09,182.48,1941.87,210900,100,3345,1980
6501,(株)日立製作所,681,697,681.804,693,693,675,24324000,3295455,4833463387,,,10.62,1.09,64.2,624.2,681800,1000,923,639
6502,(株)東芝,384,380,,387,387,372,41314000,1627239,4237602026,1.04,4.0,,1.14,,336.88,384000,1000,535,341
6503,三菱電機(株),1211,1234,1211.3136000000002,1230,1232,1196,6201000,2600261,2147201551,,,11.82,1.32,102.48,914.43,1211000,1000,1718,1122
6504,富士電機(株),482,492,481.80330000000004,488,489,477,2995000,359806,746484957,,,11.87,1.22,40.59,394.95,482000,1000,617,450
6506,(株)安川電機,1390,1438,1389.6905,1408,1422,1384,3130900,365606,263025678,1.44,20.0,15.13,2.06,91.85,673.74,139000,100,1831,1264
6586,(株)マキタ,6870,6900,6869.198,6900,6990,6810,499500,961860,140008760,,,25.9,1.87,265.22,3680.7,687000,100,7510,5040
6592,マブチモーター(株),5670,5840,5669.546399999999,5840,5850,5660,499000,402159,70927562,1.85,105.0,22.68,1.67,249.98,3394.54,567000,100,8230,4385
6594,日本電産(株),9506,9584,9505.914900000002,9553,9588,9364,1429000,2820842,296743363,0.84,80.0,31.17,3.62,304.97,2626.4,950600,100,11415,7616
6645,オムロン(株),4560,4625,4560.89,4570,4570,4520,1233000,991334,217397872,2.02,92.0,14.9,1.93,306.1,2365.9,456000,100,5900,4090
6651,日東工業(株),2293,2337,2293.2388,2340,2342,2256,82000,98599,43000000,3.05,70.0,9.86,1.23,232.58,1858.98,229300,100,2933,2080
6674,(株)ジーエス・ユアサ　コーポレーション,453,462,453.1411,460,460,450,3668000,187349,413574714,2.21,10.0,14.39,1.17,31.49,386.45,453000,1000,586,423
6702,富士通(株),602,588,602.1918000000001,604,615,598,23453000,1246358,2070018213,1.33,8.0,12.46,1.37,48.33,439.05,602100,1000,870,527
6703,ＯＫＩ,212,226,212.01209999999998,215,218,212,24684000,184901,872176028,2.36,5.0,8.37,1.55,25.33,136.75,212000,1000,272,210
6724,セイコーエプソン(株),1967,1987,1966.2825000000003,1981,1984,1943,2383100,786082,399634778,3.05,60.0,10.05,1.4,195.65,1405.23,196700,100,2545,1809
6727,(株)ワコム,438,444,437.99730000000005,446,451,437,885500,74042,169046400,4.11,18.0,20.67,2.42,21.19,180.62,43800,100,649,392
6741,日本信号(株),1121,1150,1120.7378,1150,1150,1107,335600,76609,68339704,1.96,22.0,12.74,1.05,87.97,1071.9,112100,100,1402,1020
6752,パナソニック(株),1337,1333,1337.1996000000001,1350,1355,1321,10011100,3280959,2453053497,,,17.17,1.47,77.88,911.66,133750,100,1854,1180
6754,アンリツ(株),809,797,808.841,802,822,794,1538100,111735,138115294,2.97,24.0,13.9,1.4,58.19,578.66,80900,100,918,746
6755,(株)富士通ゼネラル,1502,1542,1502.4617,1525,1525,1475,541000,164135,109277299,1.2,18.0,11.23,1.97,133.79,761.73,1502000,1000,1827,1098
6758,ソニー(株),3162,3169,3161.6639999999998,3130,3229,3091,10159200,3990957,1262162260,,,26.4,1.23,119.76,2566.95,316200,100,3970,2352
6762,ＴＤＫ(株),7550,7680,7552.1904,7730,7800,7480,1281100,978409,129590659,1.59,120.0,14.64,1.25,515.86,6061.04,755000,100,10450,6780
6806,ヒロセ電機(株),13860,14120,13858.416000000001,13870,14020,13660,126800,554687,40020736,1.73,240.0,21.45,1.7,646.08,8165.2,1386000,100,18990,12314
6841,横河電機(株),1426,1450,1426.2807,1432,1444,1403,2213500,383059,268624510,1.4,20.0,15.97,1.64,89.31,870.79,142600,100,1650,1198
6849,日本光電,2421,2404,2421.5365,2393,2426,2334,978300,217239,89730980,1.45,35.0,17.45,2.18,138.77,1111.99,242100,100,3490,2169
6856,(株)堀場製作所,4275,4305,4276.035,4240,4290,4200,150400,181828,42532752,1.64,70.0,15.03,1.43,284.5,2983.43,427500,100,5410,3675
6861,(株)キーエンス,56390,58260,,56900,57220,55510,297400,3428620,60801921,0.27,150.0,,3.6,,15674.9,5639000,100,70100,51000
6869,シスメックス(株),7360,7450,7360.6888,7420,7450,7180,1284000,1532040,208157632,0.54,40.0,48.04,8.87,153.22,830.08,736000,100,8640,5050
6902,(株)デンソー,5429,5495,5429.8153,5435,5476,5367,1625500,4799609,884068713,2.21,120.0,15.47,1.23,350.99,4426.34,542900,100,6548,5091
6923,スタンレー電気(株),2363,2438,2363.5251000000003,2418,2418,2341,539700,420141,177800000,1.44,34.0,14.13,1.29,167.27,1830.15,236300,100,3160,2221
6952,カシオ計算機(株),2334,2368,2333.4696,2370,2380,2308,2027200,627895,269020914,1.5,35.0,18.48,2.95,126.27,790.93,233400,100,2631,1736
6954,ファナック(株),19715,20370,19713.2286,20250,20290,19515,1469100,4060151,205942215,,,24.18,2.88,815.27,6845.44,1971500,100,28575,18220
6963,ローム(株),6590,6710,6589.8336,6680,6750,6560,494300,747306,113400000,1.97,130.0,23.52,0.94,280.18,7016.14,659000,100,9140,5840
6965,浜松ホトニクス(株),3005,3075,3004.584,3040,3050,2976,694500,503428,167529968,1.13,34.0,26.4,2.73,113.81,1102.31,300500,100,3940,2685
6971,京セラ(株),5955,6100,5956.491000000001,6013,6049,5903,1019100,2248719,377618580,1.68,100.0,18.21,0.92,327.1,6499.44,595500,100,7207,5045
6981,(株)村田製作所,17550,17595,17547.523,17415,17715,17330,1135100,3953376,225263592,1.14,200.0,20.3,3.21,864.41,5469.63,1755000,100,22220,12520
6988,日東電工(株),8172,8354,8174.053199999999,8350,8369,8125,1093500,1419954,173758428,1.59,130.0,15.22,2.15,537.06,3807.1,817200,100,10435,6427
7003,三井造船(株),189,191,188.93999999999997,192,192,187,4332000,157057,830987176,1.59,3.0,11.75,0.66,16.08,287.38,189000,1000,237,170
7011,三菱重工業(株),579,598,579.4008,595,595,576,21463000,1954692,3373647813,2.07,12.0,14.96,1.07,38.73,542.36,579400,1000,805,546
7012,川崎重工業(株),459,471,458.84299999999996,467,468,454,12637000,766900,1670805320,2.61,12.0,11.11,1.79,41.3,256.87,459000,1000,647,423
7013,(株)ＩＨＩ,376,389,376.0176,384,385,375,14993000,581597,1546799542,1.6,6.0,14.88,1.7,25.27,220.68,376000,1000,628,351
7014,(株)名村造船所,886,906,885.9266,903,905,872,301700,61152,69020051,2.26,20.0,16.51,0.56,53.66,1573.35,88600,100,1339,771
7177,ＧＭＯクリックホールディングス(株),744,759,,759,760,741,35100,85523,114950126,,,,3.92,,189.63,74400,100,1419,620
7201,日産自動車(株),1097,1111,1096.5516,1120,1121,1090,12155000,4959224,4520715112,3.83,42.0,9.48,0.93,115.67,1176.56,109700,100,1350,963
7202,いすゞ自動車(株),1381,1422,1381.9353,1419,1419,1367,3542800,1172096,848422669,2.32,32.0,10.47,1.49,131.99,926.25,138150,100,1824,1294
7203,トヨタ自動車(株),7192,7346,7192.799400000001,7326,7328,7146,10698500,24582238,3417997492,,,10.06,1.25,714.99,5741.66,719200,100,8783,6650
7205,日野自動車(株),1336,1347,1336.185,1334,1346,1316,3667200,767640,574580850,2.99,40.0,10.35,1.8,129.1,742.8,133600,100,1916,1203
7211,三菱自動車(株),931,957,931.3888000000001,953,954,926,5387700,915789,983661919,1.72,16.0,9.16,1.36,101.68,682.3,93100,100,1168,871
7240,ＮＯＫ(株),3000,3025,2999.3759999999997,3000,3025,2959,545600,519416,173138537,,,11.79,1.2,254.4,2499.12,300000,100,4395,2692
7242,ＫＹＢ,358,364,357.9394,365,365,353,1615000,92179,257484315,3.07,11.0,9.94,0.53,36.01,671.39,358000,1000,519,338
7245,大同メタル工業(株),1064,1087,1063.5489000000002,1073,1076,1045,89800,47834,44956853,2.44,26.0,7.99,0.97,133.11,1096.86,106400,100,1359,980
7248,カルソニックカンセイ(株),848,852,848.2996,844,852,827,1127000,231709,273241631,1.18,10.0,10.33,1.12,82.12,759.91,848000,1000,984,600
7259,アイシン精機(株),4380,4430,4381.3518,4415,4420,4340,699000,1290675,294674634,2.28,100.0,12.39,1.05,353.62,4164.9,438000,100,5890,3990
7261,マツダ(株),2090,2122,2091.2274,2123,2130,2067,5772400,1254040,599875479,1.44,30.0,8.93,1.39,234.18,1503.91,209050,100,2910,1881
7262,ダイハツ工業(株),1483,1521,1482.5186999999999,1537,1544,1483,2955100,633423,427122966,,,10.53,1.03,140.79,1442.33,148300,100,1853,1415
7267,ホンダ,3824,3859,3824.7690000000002,3848,3862,3781,4584100,6926902,1811428430,2.3,88.0,13.13,0.91,291.3,4221.25,382400,100,4499,3420
7269,スズキ(株),4129,4151,4129.6554,4339,4340,4067,5783100,2316845,561047304,0.65,27.0,21.06,1.53,196.09,2696.62,412950,100,4780,3412
7270,富士重工業(株),4270,4294,4270.8976,4288,4294,4226,3770100,3343229,782865873,,,9.89,3.06,431.84,1393.99,427050,100,4828,3669
7272,ヤマハ発動機(株),2343,2401,2341.914,2407,2422,2321,2586300,819808,349896784,1.88,44.0,10.76,1.61,217.65,1454.59,234300,100,3245,2108
7276,(株)小糸製作所,4160,4160,4160.6175,4120,4160,4050,721900,668884,160789436,,,18.07,2.47,230.25,1683.8,416000,100,5040,3420
7278,(株)エクセディ,2775,2838,2775.303,2805,2822,2741,115700,134848,48593736,2.52,70.0,12.69,0.84,218.7,3305.07,277500,100,3310,2523
7279,(株)ハイレックスコーポレーション,3775,3755,3774.5910000000003,3795,3795,3720,11400,144268,38216759,1.36,51.5,9.3,1.02,405.87,3702.04,377500,100,4310,3205
7280,(株)ミツバ,2101,2149,2099.8812000000003,2145,2145,2070,111800,95767,45581809,0.67,14.0,7.23,1.17,290.44,1799.37,210100,100,3575,1863
7282,豊田合成(株),2377,2450,2377.4922,2430,2454,2351,411600,309034,130010011,2.36,56.0,13.38,0.97,177.69,2452.04,237700,100,3150,2218
7296,(株)エフ・シー・シー,1850,1874,1849.4027999999998,1859,1879,1828,277200,97391,52644030,2.16,40.0,14.28,0.79,129.51,2347.57,185000,100,2267,1755
7309,(株)シマノ,16330,16280,16328.155200000001,16270,16480,16080,373200,1514118,92720000,0.95,155.0,25.44,4.21,641.83,3875.66,1633000,100,19360,13240
7313,テイ・エス　テック(株),3255,3290,3253.8687999999997,3250,3260,3190,197000,221340,68000000,2.03,66.0,9.62,1.15,338.24,2837.65,325500,100,3785,2551
7420,佐鳥電機(株),871,875,870.7195,875,875,862,19900,15632,17946826,3.67,32.0,9.65,0.44,90.23,1976.29,87100,100,975,737
7451,三菱食品(株),2625,2546,2625.8364,2560,2628,2519,83400,152579,58125490,1.6,42.0,13.64,1.07,192.51,2455.53,262500,100,2918,2343
7453,(株)良品計画,26960,26730,26961.592000000004,26890,27200,26400,1827500,756983,28078000,0.8,215.0,35.56,5.53,758.2,4877.01,2696000,100,29040,12470
7458,(株)第一興商,4595,4485,4594.1896,4595,4595,4520,63000,266625,58025000,2.18,100.0,20.02,2.44,229.48,1885.45,459500,100,5030,3120
7459,(株)メディパルホールディングス,2101,2107,2100.4689999999996,2103,2120,2076,545200,513746,244524496,1.14,24.0,18.58,1.21,113.05,1739.01,210100,100,2388,1319
7483,(株)ドウシシャ,2289,2236,2289.0305000000003,2236,2289,2216,53900,85553,37375636,1.75,40.0,16.55,1.49,138.31,1539.05,228900,100,2350,1606
7518,ネットワンシステムズ(株),736,734,735.904,734,740,727,522000,63296,86000000,4.08,30.0,18.85,1.12,39.04,656.99,73600,100,955,660
7520,(株)エコス,1138,1175,1138.5616,1155,1161,1125,21100,11540,10140917,1.32,15.0,9.68,1.43,117.62,798.31,113800,100,1360,875
7532,(株)ドンキホーテホールディングス,4710,4800,4709.7886,4785,4785,4690,803100,743798,157918960,0.42,20.0,31.81,3.5,148.06,1344.64,471000,100,5830,3875
7593,ＶＴホールディングス(株),738,749,737.8765,743,750,722,241700,88103,119381034,2.44,18.0,18.47,2.81,39.95,262.41,73800,100,870,440
7595,(株)アルゴグラフィックス,1718,1715,1718.5952,1721,1724,1703,12400,19089,11111400,3.49,60.0,10.22,0.91,168.16,1887.03,171800,100,2069,1611
7606,(株)ユナイテッドアローズ,4790,4745,4788.9,4675,4790,4615,270600,181062,37800000,1.63,78.0,20.4,4.87,234.75,983.83,479000,100,5200,3075
7611,(株)ハイデイ日高,3020,2982,3020.091,2982,3020,2964,25400,60608,20068980,1.19,36.0,23.7,3.5,127.43,862.49,302000,100,3321,2705
7628,(株)オーハシテクニカ,1394,1395,1393.3555999999999,1395,1403,1375,17100,22639,16240040,2.73,38.0,7.58,0.89,183.82,1563.87,139400,100,1770,1248
7649,スギホールディングス(株),5860,5780,5860.9444,5780,5880,5740,144000,371119,63330838,0.68,40.0,26.89,2.91,217.96,2013.38,586000,100,6750,4820
7701,(株)島津製作所,1785,1762,1784.7731999999999,1778,1786,1747,1831000,528485,296070227,0.78,14.0,25.06,2.48,71.22,719.93,1785000,1000,2115,1145
7731,(株)ニコン,1555,1565,1555.1485,1558,1570,1530,3230600,623367,400878921,1.03,16.0,30.85,1.08,50.41,1444.27,155500,100,1809,1383
7741,ＨＯＹＡ(株),4749,4721,,4682,4764,4621,1555600,1977237,416304320,,,,3.45,,1376.68,474950,100,5434,3904
7751,キヤノン(株),3707,3773,3706.5924,3774,3775,3691,4705300,4944261,1333763464,,,16.52,1.26,224.37,2950.15,370700,100,4539,3522
7752,(株)リコー,1185,1177,1185.075,1169,1189,1163,6613000,883093,744912078,2.95,35.0,10.35,0.73,114.5,1630.7,118550,100,1380,1092
