Code	Corr	Open	High	Low	Close	Change	Ratio	Trend	Pred	Name
9503	0.41	1384	1506	1360	1386	-56	-3.97	0	1413	関西電力
7203	0.64	6700	7196	6650	6725	-269	-3.99	0	6858	トヨタ
7248	0.44	762	792	742	750	-31	-4	0	765	カルソカンセ
9810	0.36	377	391	371	375	-16	-4	0	382	日鉄住金物
6370	0.45	2379	2511	2373	2382	-97	-4.03	0	2430	栗田工
6752	0.52	1200	1294	1180	1210	-50	-4.05	0	1235	パナソニック
4507	0.49	4515	4735	4415	4420	-180	-4.05	0	4507	塩野義
4208	0.37	198	207	195	197	-9	-4.06	0	201	宇部興
6702	0.3	537	573	527	539	-23	-4.08	0	550	富士通
7741	0.48	4329	4590	4294	4354	-179	-4.09	0	4442	ＨＯＹＡ
6503	0.59	1143	1213	1122	1146	-48	-4.1	0	1170	三菱電
9045	0.51	727	765	721	730	-31	-4.11	0	745	京阪電
2780	0.21	2800	3105	2747	2868	-119	-4.11	0	2925	エンカレッジ・テクノロジ
8031	0.4	1482	1524	1445	1455	-61	-4.12	0	1485	三井物
2651	0.36	8510	8700	8320	8460	-350	-4.13	0	8634	ローソン
4042	0.4	507	536	498	509	-22	-4.13	0	519	東ソー
8601	0.7	800	841	779	796	-34	-4.15	0	812	大和
9936	0.31	3750	3890	3600	3700	-155	-4.16	0	3777	王将フード
7240	0.49	2717	2900	2692	2749	-116	-4.18	0	2806	ＮＯＫ
8379	0.59	618	648	618	621	-27	-4.19	0	634	広島銀
9364	0.51	970	1046	958	975	-42	-4.21	0	995	上組
4063	0.63	6514	6867	6432	6443	-272	-4.21	0	6578	信越化
4581	0.48	7740	7930	7570	7570	-320	-4.21	0	7728	大正薬ＨＤ
6727	0.16	400	430	392	404	-18	-4.21	0	412	ワコム
8697	0.65	3385	3630	3355	3415	-145	-4.22	0	3485	日本取引所
6703	0.42	214	225	210	213	-10	-4.23	0	217	ＯＫＩ
8524	0.49	446	466	441	448	-20	-4.24	0	457	北洋銀
5002	0.29	981	994	950	968	-42	-4.24	0	988	昭和シェル
6841	0.54	1419	1500	1383	1389	-60	-4.25	0	1418	横河電
9437	0.38	2410	2538	2382	2401	-103	-4.25	0	2452	ＮＴＴドコモ
6361	0.29	476	492	463	469	-21	-4.26	0	479	荏原
8609	0.69	701	750	680	703	-31	-4.27	0	718	岡三
6256	0.25	4400	4565	4200	4400	-190	-4.3	0	4494	ニューフレア
8333	0.61	605	634	599	605	-27	-4.3	0	618	常陽銀
7267	0.5	3564	3800	3514	3550	-154	-4.31	0	3626	ホンダ
