Code,Prev,Trend,Pred,Close,Pred-D,Pred-U,Errata-D,Errata-U,Correct,Trend-Correct,Pred-Ratio,Trend-Ratio,Trend-Correct-Ratio,Total-Correct-Ratio,Predict-mean,Predict-max,Predict-min
1417.0,1104.0,0.0,1135.0,1062.0,0.0,0.0,0.0,0.0,0.0,1.0,6.873822975517882,,,,,,
1605.0,1150.0,0.0,1175.0,1123.0,0.0,0.0,0.0,0.0,0.0,1.0,4.630454140694567,,,,,,
1719.0,707.0,0.0,729.0,704.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5511363636363598,,,,,,
1721.0,1510.0,0.0,1541.0,1434.0,0.0,0.0,0.0,0.0,0.0,1.0,7.461645746164564,,,,,,
1722.0,835.0,0.0,863.0,817.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6303549571603355,,,,,,
1801.0,760.0,0.0,785.0,738.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3685636856368575,,,,,,
1802.0,989.0,0.0,1012.0,963.0,0.0,0.0,0.0,0.0,0.0,1.0,5.088265835929377,,,,,,
1808.0,1357.0,0.0,1416.0,1346.0,0.0,0.0,0.0,0.0,0.0,1.0,5.200594353640426,,,,,,
1812.0,643.0,0.0,662.0,624.0,0.0,0.0,0.0,0.0,0.0,1.0,6.089743589743591,,,,,,
1878.0,12735.0,0.0,13069.0,12315.0,0.0,0.0,0.0,0.0,0.0,1.0,6.12261469752336,,,,,,
1881.0,1992.0,0.0,2027.0,1878.0,0.0,0.0,0.0,0.0,0.0,1.0,7.933972310969111,,,,,,
1911.0,1315.0,0.0,1364.0,1275.0,0.0,0.0,0.0,0.0,0.0,1.0,6.980392156862749,,,,,,
1925.0,2861.0,0.0,2951.0,2726.0,0.0,0.0,0.0,0.0,0.0,1.0,8.253851797505504,,,,,,
1928.0,1771.0,0.0,1824.0,1669.0,0.0,0.0,0.0,0.0,0.0,1.0,9.286998202516486,,,,,,
1951.0,1220.0,0.0,1252.0,1177.0,0.0,0.0,0.0,0.0,0.0,1.0,6.372132540356844,,,,,,
1952.0,930.0,0.0,965.0,894.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9418344519015704,,,,,,
1963.0,1798.0,0.0,1842.0,1722.0,0.0,0.0,0.0,0.0,0.0,1.0,6.968641114982589,,,,,,
